<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SBRF;D;180803;000000;21265;21384;20722;20863;451150
SBRF;D;180804;000000;20856;20862;20223;20360;563081
SBRF;D;180807;000000;20374;20741;20167;20652;520708
SBRF;D;180808;000000;20659;21000;20207;20340;591236
SBRF;D;180809;000000;20331;20436;19186;19224;1073986
SBRF;D;180810;000000;19224;19776;18391;19693;1244690
SBRF;D;180811;000000;19664;19865;18463;18600;1071492
SBRF;D;180814;000000;18600;19508;18111;19379;908492
SBRF;D;180815;000000;19394;19765;18971;19540;785753
SBRF;D;180816;000000;19530;19558;18795;18960;708715
SBRF;D;180817;000000;18968;19394;18962;19241;574538
SBRF;D;180818;000000;19256;19477;18983;19392;476410
SBRF;D;180821;000000;19392;19547;19128;19242;436140
SBRF;D;180822;000000;19246;19404;19073;19359;406913
SBRF;D;180823;000000;19375;19495;18786;19077;519583
SBRF;D;180824;000000;19050;19050;17800;17831;1048930
SBRF;D;180825;000000;17839;18198;17381;18189;1114294
SBRF;D;180828;000000;18190;18486;18161;18390;579040
SBRF;D;180829;000000;18414;18573;18072;18290;538191
SBRF;D;180830;000000;18295;18689;18222;18674;493516
SBRF;D;180831;000000;18653;18694;17290;17870;711967
SBRF;D;180901;000000;17870;18295;17632;18181;696909
SBRF;D;180904;000000;18205;18365;18084;18150;392854
SBRF;D;180905;000000;18178;18324;17832;17992;578442
SBRF;D;180906;000000;17963;18194;17882;17912;420390
SBRF;D;180907;000000;17912;18073;17395;17485;605844
SBRF;D;180908;000000;17485;17789;17436;17580;596469
SBRF;D;180911;000000;17914;17993;17202;17460;12785
SBRF;D;180912;000000;17460;17641;16942;17390;29883
SBRF;D;180913;000000;17399;17900;17313;17760;37392
SBRF;D;180914;000000;17774;19251;17760;18720;101969
SBRF;D;180915;000000;18750;19378;18620;19273;91612
SBRF;D;180918;000000;19282;19550;19035;19160;91748
SBRF;D;180919;000000;19180;19654;19014;19570;132707
SBRF;D;180920;000000;19590;19827;19516;19802;236316
SBRF;D;180921;000000;19830;20164;19405;19430;841513
SBRF;D;180922;000000;19443;19849;19244;19769;768016
SBRF;D;180925;000000;19779;20384;19779;20378;654711
SBRF;D;180926;000000;20362;20490;19835;19881;793846
SBRF;D;180927;000000;19885;20113;19716;19827;631909
SBRF;D;180928;000000;19835;20900;19808;20895;838491
SBRF;D;180929;000000;20897;20946;20349;20636;877964
SBRF;D;181002;000000;20641;20994;20520;20977;537758
SBRF;D;181003;000000;20972;20972;20176;20259;639293
SBRF;D;181004;000000;20270;20608;20030;20260;657665
SBRF;D;181005;000000;20240;20240;19100;19117;722971
SBRF;D;181006;000000;19117;19478;18806;19172;920530
SBRF;D;181009;000000;19169;19751;18566;19705;972027
SBRF;D;181010;000000;19724;19932;19164;19466;957814
SBRF;D;181011;000000;19488;19825;18820;18847;897281
SBRF;D;181012;000000;18824;19121;18505;18901;1255634
SBRF;D;181013;000000;18922;19706;18922;19674;759005
SBRF;D;181016;000000;19674;19674;19157;19170;673382
SBRF;D;181017;000000;19170;20097;19169;20070;686695
SBRF;D;181018;000000;20083;20200;19535;19725;834675
