<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
PLT;D;160512;000000;1064.8;1077.9;1064.8;1071.9;115
PLT;D;160513;000000;1066.1;1069.7;1053.3;1053.3;210
PLT;D;160514;000000;1060.8;1063.7;1041;1053.1;1511
PLT;D;160517;000000;1062;1063.5;1054;1054.5;115
PLT;D;160518;000000;1054.1;1058.9;1042.8;1053.2;1528
PLT;D;160519;000000;1045.8;1046.1;1024.6;1027.9;427
PLT;D;160520;000000;1022;1024.1;1011.8;1016.5;2226
PLT;D;160521;000000;1020.6;1027;1020.6;1026.6;1521
PLT;D;160524;000000;1022.2;1022.2;1010.1;1018.9;23
PLT;D;160525;000000;1011.1;1013.3;1003.4;1006;279
PLT;D;160526;000000;1005.9;1006.5;990;996.3;101
PLT;D;160527;000000;1010;1016.4;994.8;994.8;178
PLT;D;160528;000000;998.7;999;979.5;980.7;99
PLT;D;160531;000000;979;979;970.3;977.5;118
PLT;D;160601;000000;982.4;985;972.6;983.5;100
PLT;D;160602;000000;980.5;986.6;973;974;117
PLT;D;160603;000000;977;980.7;960.7;962.1;192
PLT;D;160604;000000;965.1;986.2;965;983.6;70
PLT;D;160607;000000;989.8;1000.5;989.3;1000.5;103
PLT;D;160608;000000;998.5;1006.6;991;1002.6;245
PLT;D;160609;000000;1009.3;1022.5;1009.3;1015.1;569
PLT;D;160610;000000;1014.1;1014.1;997.1;1007;165
PLT;D;160611;000000;1000.2;1005.5;993.9;998.5;569
PLT;D;160615;000000;993.6;994.3;977.1;979.4;1157
PLT;D;160616;000000;980.5;1017.4;955;986.5;289
PLT;D;160617;000000;991.2;995.7;975.2;980;878
PLT;D;160618;000000;982.9;988;970.8;979;332
PLT;D;160621;000000;975.5;994.3;974;994.3;297
PLT;D;160622;000000;996.9;997.1;978.3;983;174
PLT;D;160623;000000;987;991.8;986.5;989;158
PLT;D;160624;000000;984.8;984.8;969.4;974.9;449
PLT;D;160625;000000;991;999.4;979.3;992.9;787
PLT;D;160628;000000;995;1000;983.5;983.9;176
PLT;D;160629;000000;984.6;988.3;978;984.9;119
PLT;D;160630;000000;992;1018;992;1014.3;270
PLT;D;160701;000000;1013.4;1036;1006.6;1032;287
PLT;D;160702;000000;1038;1067;1035.7;1067;726
PLT;D;160705;000000;1067;1078.8;1060;1077;127
PLT;D;160706;000000;1071.2;1081;1061.3;1081;113
PLT;D;160707;000000;1079.2;1094;1069.6;1090.1;2206
PLT;D;160708;000000;1091.2;1095.5;1081.7;1092.1;1099
PLT;D;160709;000000;1087.1;1106.4;1080;1106.4;2668
PLT;D;160712;000000;1103;1109.8;1097;1107.5;100
PLT;D;160713;000000;1104.5;1111.2;1092.3;1098.1;191
PLT;D;160714;000000;1100.4;1106.4;1093.4;1103.4;195
PLT;D;160715;000000;1094;1107.5;1085.7;1106.2;188
PLT;D;160716;000000;1102.8;1105;1089.6;1100.4;89
PLT;D;160719;000000;1091.1;1107.5;1085.4;1107;132
PLT;D;160720;000000;1100.5;1100.9;1093;1100.4;56
PLT;D;160721;000000;1097.5;1097.5;1073.9;1090.2;122
PLT;D;160722;000000;1093.3;1110.5;1091.1;1110.5;219
PLT;D;160723;000000;1102.4;1102.4;1086.6;1092;168
PLT;D;160726;000000;1082.5;1095;1075.5;1093.7;36
PLT;D;160727;000000;1094.1;1101.1;1092;1101.1;54
PLT;D;160728;000000;1099;1146.1;1099;1142.7;955
PLT;D;160729;000000;1149.9;1160.5;1141;1143.2;264
PLT;D;160730;000000;1143.5;1164;1135;1154.7;137
PLT;D;160802;000000;1155.1;1168.3;1155;1162.9;765
PLT;D;160803;000000;1169.3;1183.4;1169.2;1174.7;40
PLT;D;160804;000000;1171.5;1171.5;1163;1169.1;77
PLT;D;160805;000000;1169.1;1169.1;1153.9;1162.2;252
PLT;D;160806;000000;1167.8;1170;1145.2;1150;436
PLT;D;160809;000000;1148.8;1159.9;1148.7;1158;42
PLT;D;160810;000000;1148.1;1165.2;1146.5;1159.4;63
PLT;D;160811;000000;1184;1198.5;1178.1;1181.8;972
PLT;D;160812;000000;1183;1184.4;1146.6;1147.2;398
PLT;D;160813;000000;1148.5;1157.2;1128.5;1130.2;868
PLT;D;160816;000000;1135.8;1137.7;1115.8;1117.9;199
PLT;D;160817;000000;1122.2;1147;1120;1125.6;790
PLT;D;160818;000000;1121.1;1128.2;1112.5;1122;152
PLT;D;160819;000000;1127.8;1136.5;1127.8;1134.5;94
PLT;D;160820;000000;1131.1;1131.9;1115;1121.9;200
PLT;D;160823;000000;1114;1119.9;1108;1110.3;84
PLT;D;160824;000000;1113.4;1118;1109.7;1110.3;45
PLT;D;160825;000000;1110.9;1112;1083;1085.4;227
PLT;D;160826;000000;1076.2;1089.8;1076.2;1078.5;117
PLT;D;160827;000000;1082;1093.1;1067.6;1077.4;220
PLT;D;160830;000000;1080.1;1092.3;1080.1;1082.7;40
PLT;D;160831;000000;1080.5;1082.1;1058.4;1061.6;329
PLT;D;160901;000000;1063.3;1067.9;1055.1;1055.1;54
PLT;D;160902;000000;1058.8;1060;1046;1054.7;170
PLT;D;160903;000000;1052.1;1070;1051.5;1070;104
PLT;D;160906;000000;1070;1079.7;1070;1076.4;75
PLT;D;160907;000000;1078.7;1106.2;1078.7;1102.7;774
PLT;D;160908;000000;1108.2;1108.2;1091.7;1094.1;198
PLT;D;160909;000000;1098.9;1101.4;1086;1087.7;59
PLT;D;160910;000000;1085.4;1086.5;1065.7;1065.9;127
PLT;D;160913;000000;1065.1;1065.3;1045.2;1062;403
PLT;D;160914;000000;1060;1065.2;1034.9;1038.3;506
PLT;D;160915;000000;1047.7;1052.9;1041;1047.2;2705
PLT;D;160916;000000;1045.7;1052.2;1038.1;1044.4;2401
PLT;D;160917;000000;1041.9;1041.9;1020;1028.1;892
PLT;D;160920;000000;1034.2;1039.8;1029.2;1033.5;407
PLT;D;160921;000000;1039.2;1043.5;1028;1038.1;4298
PLT;D;160922;000000;1045;1061.5;1045;1058.6;2132
PLT;D;160923;000000;1054.1;1071.5;1051.5;1060.7;133
PLT;D;160924;000000;1061;1065.9;1056.5;1059;238
PLT;D;160927;000000;1050;1053;1042.1;1045;198
PLT;D;160928;000000;1046.8;1051.2;1026.8;1028.7;341
PLT;D;160929;000000;1028;1034.6;1017;1034.1;822
PLT;D;160930;000000;1034.2;1037;1026.6;1032.8;237
PLT;D;161001;000000;1033;1046;1032.4;1032.4;150
PLT;D;161004;000000;1031.8;1031.8;1007;1012.5;917
PLT;D;161005;000000;1010.5;1012.1;980.2;990.4;592
PLT;D;161006;000000;992;998.6;975;981.8;343
PLT;D;161007;000000;981.5;981.5;966;967;256
PLT;D;161008;000000;965.7;979;955;971;355
PLT;D;161011;000000;972.2;976.9;965;966.7;159
PLT;D;161012;000000;968.9;973.4;948.7;950;651
PLT;D;161013;000000;952.3;953.6;942.5;945;1230
PLT;D;161014;000000;945.9;946.5;933.2;940.9;573
PLT;D;161015;000000;939.1;942;930;941;311
PLT;D;161018;000000;942;945;929.9;937.9;372
PLT;D;161019;000000;939.6;954.7;939.6;945.5;934
PLT;D;161020;000000;945.3;953.6;942.2;946.8;738
PLT;D;161021;000000;945.5;945.5;932.1;935;758
PLT;D;161022;000000;934;937.9;928.6;935.8;421
PLT;D;161025;000000;937.6;949.4;937.6;940.6;266
PLT;D;161026;000000;944.9;969.2;944.9;964.9;967
PLT;D;161027;000000;968.5;973.5;960;963.4;462
PLT;D;161028;000000;963.1;972.7;962.5;966.9;411
PLT;D;161029;000000;970;988;967;983;373
PLT;D;161101;000000;982.7;984;977;984;187
PLT;D;161102;000000;985;1000.5;984.1;995.4;537
PLT;D;161103;000000;994;1005.6;986.7;994;409
PLT;D;161104;000000;994.3;1000;977.7;999.3;422
PLT;D;161108;000000;996.7;1003.4;990.9;1000;413
PLT;D;161109;000000;1006.2;1017;1000;1003.7;505
PLT;D;161110;000000;1012;1022.2;997.2;1000.5;942
PLT;D;161111;000000;1003.3;1008.6;974.9;978.7;463
PLT;D;161112;000000;980;986.3;938.7;944.9;919
PLT;D;161115;000000;945.3;951.9;925;930.1;1004
PLT;D;161116;000000;939;950;933.6;941.7;400
PLT;D;161117;000000;940;950.5;929;949.5;1475
PLT;D;161118;000000;947.2;953.8;932.5;934.4;516
PLT;D;161119;000000;936.6;936.7;919.5;924;693
PLT;D;161122;000000;924.9;942.2;924.9;941;634
PLT;D;161123;000000;945;952.8;937;942.8;850
PLT;D;161124;000000;947;947;922.5;934.7;709
PLT;D;161125;000000;928.6;928.6;916.5;923;756
PLT;D;161126;000000;917.8;921;909.2;913;1121
PLT;D;161129;000000;915.5;926.5;912.1;924;371
PLT;D;161130;000000;927;932.4;919.8;922.7;367
PLT;D;161201;000000;922.7;925.9;906.3;912.4;493
PLT;D;161202;000000;912.5;916.4;901.9;914.4;310
PLT;D;161203;000000;918.2;938.5;917.2;931.3;822
PLT;D;161206;000000;929;942.6;927.4;938;925
PLT;D;161207;000000;939.7;954;935;935;2557
PLT;D;161208;000000;935;949;928.5;941.5;1514
PLT;D;161209;000000;944.8;951;934.9;943.2;401
PLT;D;161210;000000;937;937.7;913.8;924.2;170
PLT;D;161213;000000;923.5;944.4;922.5;944.3;402
PLT;D;161214;000000;939.8;949.8;936.1;945;294
PLT;D;161215;000000;949.1;993.2;937.2;937.2;592
PLT;D;161216;000000;939.1;941.1;902;910;4245
PLT;D;161217;000000;915.4;944;910.2;936.5;4134
PLT;D;161220;000000;937.7;938.7;926;928;1038
PLT;D;161221;000000;927.3;934.1;911;928;1361
