<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
ROSN;D;120707;000000;21013;21123;20560;20730;7791
ROSN;D;120710;000000;20680;20835;20473;20633;9487
ROSN;D;120711;000000;20579;20935;20474;20557;9597
ROSN;D;120712;000000;20534;20569;20250;20433;6182
ROSN;D;120713;000000;20433;20510;20085;20462;8722
ROSN;D;120714;000000;20499;20754;20362;20650;5665
ROSN;D;120717;000000;20631;20770;20497;20658;5469
ROSN;D;120718;000000;20713;21116;20698;21027;9281
ROSN;D;120719;000000;20894;21120;20755;20851;4601
ROSN;D;120720;000000;20937;21099;20733;20750;7723
ROSN;D;120721;000000;20750;20824;20476;20589;5047
ROSN;D;120724;000000;20517;20550;19850;20024;17224
ROSN;D;120725;000000;20018;20069;19500;19505;17181
ROSN;D;120726;000000;19500;19810;18931;19130;15148
ROSN;D;120727;000000;19177;19583;19030;19347;12433
ROSN;D;120728;000000;19429;19920;19326;19800;8957
ROSN;D;120731;000000;19801;20141;19700;20059;8408
ROSN;D;120801;000000;20090;20180;19302;19393;14699
ROSN;D;120802;000000;19392;19680;19315;19482;12549
ROSN;D;120803;000000;19474;19598;18962;19084;19891
ROSN;D;120804;000000;19080;19267;19061;19242;15251
ROSN;D;120807;000000;19280;19688;19224;19394;16879
ROSN;D;120808;000000;19395;19984;19367;19813;19892
ROSN;D;120809;000000;19773;20118;19716;20020;12492
ROSN;D;120810;000000;20100;20238;19910;20152;12923
ROSN;D;120811;000000;20017;20175;19710;19965;9995
ROSN;D;120814;000000;19970;20329;19894;20188;15322
ROSN;D;120815;000000;20197;20340;20053;20143;12471
ROSN;D;120816;000000;20135;20193;19648;19911;11996
ROSN;D;120817;000000;19994;20088;19849;20057;11278
ROSN;D;120818;000000;20059;20089;19848;20009;8207
ROSN;D;120821;000000;19956;19983;19550;19826;11275
ROSN;D;120822;000000;19776;20074;19735;19825;7901
ROSN;D;120823;000000;19821;20008;19717;19928;7887
ROSN;D;120824;000000;19960;20250;19755;19790;10500
ROSN;D;120825;000000;19794;19947;19699;19809;9056
ROSN;D;120828;000000;19885;19963;19705;19934;6404
ROSN;D;120829;000000;19885;19935;19628;19694;8618
ROSN;D;120830;000000;19685;19819;19476;19602;9444
ROSN;D;120831;000000;19569;19649;19363;19541;12017
ROSN;D;120901;000000;19570;19648;19200;19251;12658
ROSN;D;120904;000000;19245;19730;19153;19650;8106
ROSN;D;120905;000000;19654;19807;19587;19748;7901
ROSN;D;120906;000000;19687;19786;19375;19534;7168
ROSN;D;120907;000000;19542;20018;19528;19959;17099
ROSN;D;120908;000000;19931;20209;19902;20096;11210
ROSN;D;120911;000000;20200;20344;20091;20240;661
ROSN;D;120912;000000;20141;20380;20000;20380;339
ROSN;D;120913;000000;20353;20464;20320;20321;761
ROSN;D;120914;000000;20357;20848;20275;20805;2107
ROSN;D;120915;000000;20806;21520;20701;21218;11163
ROSN;D;120918;000000;21218;21391;21104;21150;9376
ROSN;D;120919;000000;21184;21327;20785;20842;11586
ROSN;D;120920;000000;20887;21128;20588;20755;12606
ROSN;D;120921;000000;20739;21169;20400;21036;20927
ROSN;D;120922;000000;21140;21311;20807;20979;15075
ROSN;D;120925;000000;20979;21300;20850;21250;14484
ROSN;D;120926;000000;21213;21289;20855;20866;11500
ROSN;D;120927;000000;20849;20896;20562;20651;13439
ROSN;D;120928;000000;20723;21291;20561;21210;11825
ROSN;D;120929;000000;21210;21399;20976;21292;12519
ROSN;D;121002;000000;21229;21594;21181;21450;11537
ROSN;D;121003;000000;21475;21527;21170;21245;10170
ROSN;D;121004;000000;21215;21377;21002;21079;9259
ROSN;D;121005;000000;21093;21223;20825;21136;10918
ROSN;D;121006;000000;21182;21480;21089;21210;9968
ROSN;D;121009;000000;21217;21384;21132;21364;9347
ROSN;D;121010;000000;21365;21438;21186;21230;10946
ROSN;D;121011;000000;21259;21355;20967;21069;8853
ROSN;D;121012;000000;21058;21333;21058;21266;7933
ROSN;D;121013;000000;21265;21274;20888;21128;12892
ROSN;D;121016;000000;20980;21144;20938;21039;6854
ROSN;D;121017;000000;21065;21320;20968;21240;10545
ROSN;D;121018;000000;21218;21553;21117;21522;10130
ROSN;D;121019;000000;21431;22270;21431;22084;25251
ROSN;D;121020;000000;22081;22288;21452;21488;23188
ROSN;D;121023;000000;21500;22233;21456;22066;32960
ROSN;D;121024;000000;22071;22887;21971;22811;72473
ROSN;D;121025;000000;22840;23945;22739;23497;84986
ROSN;D;121026;000000;23563;23801;23057;23280;48862
ROSN;D;121027;000000;23283;23400;23000;23259;31428
ROSN;D;121030;000000;23251;23275;22992;23114;32948
ROSN;D;121031;000000;23169;23611;23051;23382;39381
ROSN;D;121101;000000;23344;23452;23093;23340;33555
ROSN;D;121102;000000;23346;25168;23254;25046;74854
ROSN;D;121103;000000;25021;25400;24725;25167;54265
ROSN;D;121107;000000;25189;25543;24550;24770;60447
ROSN;D;121108;000000;24798;24830;24310;24399;43242
ROSN;D;121109;000000;24400;24517;23963;24335;34345
ROSN;D;121110;000000;24222;24516;23930;24473;21747
ROSN;D;121113;000000;24438;24741;24122;24601;38303
ROSN;D;121114;000000;24586;24720;24193;24463;38159
ROSN;D;121115;000000;24459;25180;24170;24871;26916
ROSN;D;121116;000000;24863;25034;24644;24781;16148
ROSN;D;121117;000000;24765;24984;24700;24865;9620
ROSN;D;121120;000000;24955;25464;24875;25202;12653
ROSN;D;121121;000000;25218;25291;24853;25007;12725
ROSN;D;121122;000000;25025;25275;24869;25020;10426
ROSN;D;121123;000000;25037;25099;24200;24356;18795
ROSN;D;121124;000000;24359;24430;24000;24340;13692
ROSN;D;121127;000000;24332;24332;23944;24048;9864
ROSN;D;121128;000000;24077;24444;23911;23955;11451
ROSN;D;121129;000000;23952;24216;23740;24196;15408
ROSN;D;121130;000000;24217;24540;24139;24484;12627
ROSN;D;121201;000000;24452;24800;24225;24298;17953
ROSN;D;121204;000000;24312;24540;24023;24184;14067
ROSN;D;121205;000000;24187;24399;24089;24316;13013
ROSN;D;121206;000000;24348;25020;24310;24990;16221
ROSN;D;121207;000000;24965;25197;24810;24900;9467
ROSN;D;121208;000000;24933;25145;24562;25139;8256
ROSN;D;121211;000000;25200;25400;25076;25270;1388
ROSN;D;121212;000000;25124;25314;25063;25219;939
ROSN;D;121213;000000;25157;25505;25156;25505;4261
ROSN;D;121214;000000;25455;25625;25340;25532;8039
ROSN;D;121215;000000;25579;26289;25574;26244;22920
ROSN;D;121218;000000;26162;26507;25970;26469;13601
ROSN;D;121219;000000;26485;26732;26388;26715;17288
ROSN;D;121220;000000;26682;26705;26404;26429;21310
ROSN;D;121221;000000;26412;26554;26252;26480;27206
ROSN;D;121222;000000;26421;26597;26185;26547;16854
ROSN;D;121225;000000;26517;27100;26455;26767;23474
ROSN;D;121226;000000;26780;26901;26698;26819;14921
ROSN;D;121227;000000;26820;27211;26820;27141;8202
ROSN;D;121228;000000;27169;27218;26827;26980;22107
ROSN;D;121229;000000;27010;27509;26972;27495;13711
ROSN;D;130109;000000;27509;28000;26724;26765;15445
ROSN;D;130110;000000;26800;27230;26761;27031;21862
ROSN;D;130111;000000;27100;27148;26708;26830;16779
ROSN;D;130112;000000;26830;26888;26654;26740;22942
ROSN;D;130115;000000;26809;27090;26760;26815;22025
ROSN;D;130116;000000;26841;26841;26590;26699;19201
ROSN;D;130117;000000;26670;26673;26300;26398;21951
ROSN;D;130118;000000;26387;26387;25940;26105;17813
ROSN;D;130119;000000;26099;26550;26023;26489;11490
ROSN;D;130122;000000;26479;26587;26250;26525;4707
ROSN;D;130123;000000;26525;26795;26207;26733;13119
ROSN;D;130124;000000;26710;26784;26560;26690;9804
ROSN;D;130125;000000;26686;27195;26403;27039;13142
ROSN;D;130126;000000;27045;27550;26899;27535;16892
ROSN;D;130129;000000;27480;27737;27248;27593;12400
ROSN;D;130130;000000;27650;27718;27221;27401;9577
ROSN;D;130131;000000;27400;27409;26750;26799;19554
ROSN;D;130201;000000;26764;26930;26582;26814;14734
ROSN;D;130202;000000;26820;26840;26120;26410;17948
ROSN;D;130205;000000;26413;26510;25800;25822;13471
ROSN;D;130206;000000;25810;26126;25711;25941;12617
ROSN;D;130207;000000;25950;26299;25637;25724;23969
ROSN;D;130208;000000;25705;25907;25523;25600;12703
ROSN;D;130209;000000;25622;25798;25459;25620;11642
ROSN;D;130212;000000;25700;26093;25620;25913;12457
ROSN;D;130213;000000;25885;25945;25478;25556;9785
ROSN;D;130214;000000;25575;26668;25510;26400;19944
ROSN;D;130215;000000;26400;26602;25825;25940;15200
ROSN;D;130216;000000;25952;25962;25401;25489;15818
ROSN;D;130219;000000;25548;25699;25340;25483;11035
ROSN;D;130220;000000;25493;25800;25455;25638;14405
ROSN;D;130221;000000;25640;25740;25150;25161;12117
ROSN;D;130222;000000;25151;25325;24899;25112;18181
ROSN;D;130223;000000;25186;25431;25000;25300;9248
ROSN;D;130226;000000;25306;25368;25077;25115;7724
ROSN;D;130227;000000;25112;25146;24897;25090;11444
ROSN;D;130228;000000;25060;25167;24733;24833;10809
ROSN;D;130301;000000;24850;24980;24400;24400;14439
ROSN;D;130302;000000;24400;24454;24100;24261;18530
ROSN;D;130305;000000;24261;24303;24012;24270;14180
