<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
GAZR;D;151010;000000;14402;14807;14340;14617;272014
GAZR;D;151013;000000;14617;14784;14285;14346;197350
GAZR;D;151014;000000;14348;14465;14141;14354;150329
GAZR;D;151015;000000;14379;14600;14310;14440;166224
GAZR;D;151016;000000;14450;14698;14450;14605;137793
GAZR;D;151017;000000;14634;14667;14264;14363;159814
GAZR;D;151020;000000;14362;14384;14095;14291;125929
GAZR;D;151021;000000;14293;14317;14087;14273;158381
GAZR;D;151022;000000;14269;14289;14038;14101;167743
GAZR;D;151023;000000;14137;14241;14091;14187;171558
GAZR;D;151024;000000;14200;14226;14044;14155;156763
GAZR;D;151027;000000;14131;14214;13852;13996;158977
GAZR;D;151028;000000;13986;14039;13762;14000;153582
GAZR;D;151029;000000;14005;14100;13769;13996;183245
GAZR;D;151030;000000;13990;14016;13723;13771;164191
GAZR;D;151031;000000;13780;13850;13670;13723;149978
GAZR;D;151103;000000;13710;13967;13684;13936;154317
GAZR;D;151104;000000;13944;14450;13908;14419;182207
GAZR;D;151106;000000;14410;14465;14201;14260;169101
GAZR;D;151107;000000;14264;14392;13836;13948;181653
GAZR;D;151110;000000;13950;13982;13700;13741;139297
GAZR;D;151111;000000;13750;13847;13666;13703;176367
GAZR;D;151112;000000;13708;13803;13576;13616;177534
GAZR;D;151113;000000;13631;14017;13581;13771;242947
GAZR;D;151114;000000;13777;13860;13686;13769;168629
GAZR;D;151117;000000;13756;14034;13673;13955;222250
GAZR;D;151118;000000;13960;14497;13897;14383;288348
GAZR;D;151119;000000;14388;14990;14287;14941;315127
GAZR;D;151120;000000;14941;15107;14614;14799;389505
GAZR;D;151121;000000;14800;15050;14575;14885;273038
GAZR;D;151124;000000;14892;15364;14682;15251;328513
GAZR;D;151125;000000;15267;15375;14562;14664;417469
GAZR;D;151126;000000;14671;14793;14313;14545;272430
GAZR;D;151127;000000;14541;14705;14257;14397;232522
GAZR;D;151128;000000;14387;14390;14094;14154;197507
GAZR;D;151201;000000;14150;14317;13838;13882;226619
GAZR;D;151202;000000;13898;14029;13753;13846;157877
GAZR;D;151203;000000;13831;14003;13663;13687;177908
GAZR;D;151204;000000;13710;14189;13699;14093;229402
GAZR;D;151205;000000;14108;14216;13739;13824;240789
GAZR;D;151208;000000;13838;13890;13391;13483;194759
GAZR;D;151209;000000;13477;13587;13357;13510;220831
GAZR;D;151210;000000;13515;14000;13464;13579;166011
GAZR;D;151211;000000;13950;14064;13871;13900;10842
GAZR;D;151212;000000;13900;13932;13590;13599;22713
GAZR;D;151215;000000;13644;13712;13465;13615;88136
GAZR;D;151216;000000;13608;13875;13597;13818;183719
GAZR;D;151217;000000;13818;13899;13771;13873;153997
GAZR;D;151218;000000;13870;14262;13851;14055;213531
GAZR;D;151219;000000;14078;14117;13594;13644;209042
GAZR;D;151222;000000;13614;13756;13430;13505;167663
GAZR;D;151223;000000;13517;13710;13517;13671;124796
GAZR;D;151224;000000;13692;13919;13679;13919;145508
GAZR;D;151225;000000;13909;14162;13788;13945;252074
GAZR;D;151226;000000;13946;13966;13715;13809;114736
GAZR;D;151229;000000;13807;13859;13683;13819;118269
GAZR;D;151230;000000;13819;14119;13792;14099;154282
GAZR;D;151231;000000;14078;14078;13790;13892;119065
GAZR;D;160105;000000;13912;13943;13664;13747;87320
GAZR;D;160106;000000;13758;14002;13735;13965;91745
GAZR;D;160107;000000;13965;13969;13800;13890;65688
GAZR;D;160112;000000;13890;13890;13260;13310;178873
GAZR;D;160113;000000;13306;13795;13264;13656;247570
GAZR;D;160114;000000;13656;13717;13301;13320;166444
GAZR;D;160115;000000;13338;13410;13151;13386;181564
GAZR;D;160116;000000;13385;13489;12641;12756;295198
GAZR;D;160119;000000;12726;12857;12510;12721;228558
GAZR;D;160120;000000;12741;13079;12741;12819;205776
GAZR;D;160121;000000;12788;12962;12500;12949;224794
GAZR;D;160122;000000;12942;13158;12775;13098;224901
GAZR;D;160123;000000;13128;13505;13045;13384;286796
GAZR;D;160126;000000;13385;13505;13268;13381;204827
GAZR;D;160127;000000;13380;13493;13242;13436;161182
GAZR;D;160128;000000;13436;13698;13377;13569;200809
GAZR;D;160129;000000;13558;13848;13503;13817;203879
GAZR;D;160130;000000;13820;13905;13517;13842;234411
GAZR;D;160202;000000;13829;13829;13460;13531;196003
GAZR;D;160203;000000;13520;13706;13303;13304;195125
GAZR;D;160204;000000;13320;13578;13264;13540;169211
GAZR;D;160205;000000;13532;13732;13430;13604;214049
GAZR;D;160206;000000;13620;13789;13441;13481;168187
GAZR;D;160209;000000;13530;13661;13371;13562;188889
GAZR;D;160210;000000;13530;13682;13305;13345;174800
GAZR;D;160211;000000;13356;13552;13328;13416;189119
GAZR;D;160212;000000;13416;13452;13078;13241;228007
GAZR;D;160213;000000;13245;13369;13203;13320;172235
GAZR;D;160216;000000;13335;13532;13332;13465;161271
GAZR;D;160217;000000;13480;13797;13480;13740;228247
GAZR;D;160218;000000;13737;13912;13621;13894;163068
GAZR;D;160219;000000;13877;14020;13774;13775;152191
GAZR;D;160220;000000;13783;13832;13666;13792;152115
GAZR;D;160221;000000;13774;13872;13700;13714;57175
GAZR;D;160223;000000;13720;14108;13720;14061;123044
GAZR;D;160225;000000;14061;14061;13717;13905;137174
GAZR;D;160226;000000;13902;14047;13641;13967;190576
GAZR;D;160227;000000;13974;14089;13837;13898;165969
GAZR;D;160301;000000;13874;14302;13832;14140;204173
GAZR;D;160302;000000;14160;14350;14156;14323;195762
GAZR;D;160303;000000;14334;14380;14042;14175;182730
GAZR;D;160304;000000;14150;14550;14116;14510;212342
GAZR;D;160305;000000;14513;14749;14435;14732;175405
GAZR;D;160308;000000;14750;15160;14713;15091;129548
GAZR;D;160310;000000;15086;15086;14651;14855;228534
GAZR;D;160311;000000;15086;15252;14707;14938;5023
GAZR;D;160312;000000;14947;15100;14766;14878;7688
GAZR;D;160315;000000;14866;14900;14576;14841;29280
GAZR;D;160316;000000;14804;15400;14592;14690;79565
GAZR;D;160317;000000;14689;14973;14650;14927;98138
GAZR;D;160318;000000;14933;15159;14876;15143;159834
GAZR;D;160319;000000;15124;15447;15036;15301;206727
GAZR;D;160322;000000;15317;15380;15145;15369;184687
GAZR;D;160323;000000;15356;15435;15143;15281;193740
GAZR;D;160324;000000;15284;15318;14864;14938;188676
GAZR;D;160325;000000;14945;15046;14800;15025;150193
GAZR;D;160326;000000;15014;15044;14872;14989;65732
GAZR;D;160329;000000;14990;15100;14804;14864;116618
GAZR;D;160330;000000;14862;14904;14621;14880;140641
GAZR;D;160331;000000;14867;15250;14796;15081;195817
GAZR;D;160401;000000;15081;15140;14927;14980;218359
GAZR;D;160402;000000;14992;15125;14717;15100;189627
GAZR;D;160405;000000;15072;15090;14829;14836;194818
GAZR;D;160406;000000;14835;14836;14648;14745;148104
GAZR;D;160407;000000;14752;14859;14704;14783;144851
GAZR;D;160408;000000;14790;14847;14582;14621;137693
GAZR;D;160409;000000;14621;14886;14621;14830;144450
GAZR;D;160412;000000;14831;15052;14784;14970;198326
GAZR;D;160413;000000;14970;15343;14878;15271;291659
GAZR;D;160414;000000;15267;15768;15186;15620;273245
GAZR;D;160415;000000;15620;15782;15200;15319;311436
GAZR;D;160416;000000;15319;15346;14963;14981;185477
GAZR;D;160419;000000;14980;14980;14591;14824;243774
GAZR;D;160420;000000;14838;16037;14838;16032;489599
GAZR;D;160421;000000;16015;16979;15870;16530;499604
GAZR;D;160422;000000;16574;16717;16023;16487;411896
GAZR;D;160423;000000;16473;16500;16078;16323;309178
GAZR;D;160426;000000;16306;16420;16041;16193;236430
GAZR;D;160427;000000;16194;16624;16171;16595;281932
GAZR;D;160428;000000;16595;16710;16163;16379;262416
GAZR;D;160429;000000;16362;16719;16100;16563;363934
GAZR;D;160430;000000;16595;17115;16527;17079;484576
GAZR;D;160505;000000;17030;17214;16000;16215;423538
GAZR;D;160506;000000;16225;16495;16120;16275;243296
GAZR;D;160507;000000;16251;16251;16001;16064;165090
GAZR;D;160511;000000;16063;16270;15770;15939;206033
GAZR;D;160512;000000;15916;16206;15815;16075;210042
GAZR;D;160513;000000;16107;16379;15955;16110;215881
GAZR;D;160514;000000;16109;16147;15865;16022;187936
GAZR;D;160517;000000;16050;16397;15865;15917;239452
GAZR;D;160518;000000;15903;15903;15183;15505;357584
GAZR;D;160519;000000;15496;15505;15212;15286;178270
GAZR;D;160520;000000;15260;15666;14960;15024;323797
GAZR;D;160521;000000;15045;15070;14673;14755;211075
GAZR;D;160524;000000;14736;14759;14505;14674;140053
GAZR;D;160525;000000;14661;14806;14564;14805;142285
GAZR;D;160526;000000;14806;14944;14690;14833;205387
GAZR;D;160527;000000;14834;15101;14769;14934;280564
GAZR;D;160528;000000;14948;15160;14861;15053;167718
GAZR;D;160531;000000;15056;15099;14852;15022;141083
GAZR;D;160601;000000;15031;15118;14634;14661;229282
GAZR;D;160602;000000;14668;14743;14443;14540;156629
GAZR;D;160603;000000;14546;14636;14357;14480;189485
GAZR;D;160604;000000;14480;14612;14328;14520;214880
GAZR;D;160607;000000;14501;14759;14485;14696;162922
GAZR;D;160608;000000;14685;14948;14649;14776;175940
GAZR;D;160609;000000;14815;14962;14582;14712;204474
GAZR;D;160610;000000;14727;14731;14447;14569;162202
GAZR;D;160611;000000;14191;14191;13964;14043;36626
GAZR;D;160615;000000;14033;14033;13736;13797;72358
GAZR;D;160616;000000;13808;13980;13718;13863;168850
GAZR;D;160617;000000;13850;13850;13514;13724;179176
GAZR;D;160618;000000;13726;13900;13646;13735;210405
GAZR;D;160621;000000;13746;14038;13746;13955;173911
GAZR;D;160622;000000;13950;14051;13780;14020;180183
GAZR;D;160623;000000;14026;14080;13833;13851;136142
GAZR;D;160624;000000;13863;14150;13767;14121;153360
GAZR;D;160625;000000;14080;14080;13373;13631;327782
GAZR;D;160628;000000;13631;13798;13474;13554;183356
GAZR;D;160629;000000;13580;13635;13468;13565;192823
GAZR;D;160630;000000;13587;13696;13521;13584;145657
GAZR;D;160701;000000;13594;13797;13550;13565;203291
GAZR;D;160702;000000;13554;13687;13490;13662;116781
GAZR;D;160705;000000;13665;13829;13605;13738;116374
GAZR;D;160706;000000;13758;13758;13574;13663;147160
GAZR;D;160707;000000;13668;13699;13500;13690;178116
GAZR;D;160708;000000;13680;13773;13513;13545;175224
GAZR;D;160709;000000;13538;13664;13457;13600;174789
GAZR;D;160712;000000;13627;13729;13596;13636;153009
GAZR;D;160713;000000;13660;13854;13660;13775;178873
GAZR;D;160714;000000;13750;13955;13726;13852;205318
GAZR;D;160715;000000;13852;14000;13775;13955;177253
GAZR;D;160716;000000;13952;14242;13898;14192;185633
GAZR;D;160719;000000;14215;14311;13996;14083;214041
GAZR;D;160720;000000;14088;14224;14029;14131;223235
GAZR;D;160721;000000;14136;14250;14005;14193;152324
GAZR;D;160722;000000;14199;14312;14119;14242;136999
GAZR;D;160723;000000;14226;14345;14205;14320;109652
GAZR;D;160726;000000;14307;14408;14195;14290;139047
GAZR;D;160727;000000;14286;14320;14156;14252;140788
GAZR;D;160728;000000;14251;14293;14040;14123;125198
GAZR;D;160729;000000;14123;14234;14055;14121;152626
GAZR;D;160730;000000;14120;14148;13834;13915;166760
GAZR;D;160802;000000;13923;14049;13791;13825;151196
GAZR;D;160803;000000;13825;13871;13580;13649;148040
GAZR;D;160804;000000;13640;13704;13496;13700;171804
GAZR;D;160805;000000;13686;13880;13656;13831;183648
GAZR;D;160806;000000;13830;13897;13626;13738;143687
GAZR;D;160809;000000;13759;13910;13728;13852;128617
GAZR;D;160810;000000;13865;13998;13843;13860;133306
GAZR;D;160811;000000;13870;14014;13820;13862;150278
GAZR;D;160812;000000;13870;13892;13735;13847;129915
GAZR;D;160813;000000;13847;13975;13826;13888;124429
GAZR;D;160816;000000;13899;13997;13860;13946;120012
GAZR;D;160817;000000;13968;14069;13837;13853;169167
GAZR;D;160818;000000;13867;13898;13743;13860;127719
GAZR;D;160819;000000;13853;14024;13843;13925;140193
GAZR;D;160820;000000;13933;13988;13779;13804;109840
GAZR;D;160823;000000;13804;13896;13703;13854;89007
GAZR;D;160824;000000;13849;13899;13775;13792;98838
GAZR;D;160825;000000;13797;13835;13721;13771;90430
GAZR;D;160826;000000;13771;13771;13532;13605;133470
GAZR;D;160827;000000;13587;13730;13510;13584;167149
GAZR;D;160830;000000;13605;13714;13525;13690;76412
GAZR;D;160831;000000;13699;13761;13575;13599;117254
GAZR;D;160901;000000;13612;13652;13472;13544;114970
GAZR;D;160902;000000;13547;13646;13492;13591;116434
GAZR;D;160903;000000;13590;13694;13535;13581;118548
GAZR;D;160906;000000;13587;13766;13579;13690;165246
GAZR;D;160907;000000;13700;14221;13688;14215;296976
GAZR;D;160908;000000;14218;14405;14177;14390;254108
GAZR;D;160909;000000;14392;14418;14105;14151;210907
GAZR;D;160910;000000;14140;14140;13768;13773;154197
GAZR;D;160913;000000;14109;14360;14031;14360;42775
GAZR;D;160914;000000;14350;14350;14144;14190;30111
GAZR;D;160915;000000;14191;14305;14123;14225;53798
GAZR;D;160916;000000;14225;14280;14005;14133;187727
GAZR;D;160917;000000;14116;14148;13852;13971;170466
GAZR;D;160920;000000;13980;14152;13914;13930;124331
GAZR;D;160921;000000;13937;14041;13848;14002;107788
GAZR;D;160922;000000;14020;14082;13872;13990;116829
GAZR;D;160923;000000;13988;14023;13837;13977;169718
GAZR;D;160924;000000;13963;14103;13829;13882;178590
GAZR;D;160927;000000;13895;13927;13780;13801;147369
GAZR;D;160928;000000;13810;13862;13693;13739;117952
GAZR;D;160929;000000;13739;13838;13664;13827;141969
GAZR;D;160930;000000;13827;13967;13750;13750;167643
GAZR;D;161001;000000;13750;13878;13717;13730;162338
GAZR;D;161004;000000;13751;13946;13751;13789;143751
GAZR;D;161005;000000;13791;13949;13780;13850;139970
GAZR;D;161006;000000;13860;13895;13701;13735;132042
GAZR;D;161007;000000;13732;13890;13676;13888;135807
GAZR;D;161008;000000;13868;13932;13774;13848;129734
GAZR;D;161011;000000;13849;14216;13826;14170;175251
GAZR;D;161012;000000;14169;14239;14081;14141;176102
GAZR;D;161013;000000;14158;14284;14010;14033;171542
GAZR;D;161014;000000;14032;14044;13907;13977;105334
GAZR;D;161015;000000;13979;14028;13819;13856;110487
GAZR;D;161018;000000;13857;13880;13770;13790;107155
GAZR;D;161019;000000;13798;13870;13775;13821;144621
GAZR;D;161020;000000;13824;13838;13703;13767;100159
GAZR;D;161021;000000;13778;13789;13683;13726;88615
GAZR;D;161022;000000;13727;13751;13610;13720;106872
GAZR;D;161025;000000;13724;13820;13683;13746;108939
GAZR;D;161026;000000;13747;13808;13668;13690;102432
GAZR;D;161027;000000;13692;13778;13654;13724;88560
GAZR;D;161028;000000;13725;13761;13651;13660;82967
GAZR;D;161029;000000;13663;13794;13616;13780;97378
GAZR;D;161101;000000;13794;14124;13789;14051;277086
GAZR;D;161102;000000;14063;14431;14063;14325;295815
GAZR;D;161103;000000;14323;14533;14179;14260;321887
GAZR;D;161104;000000;14261;14284;14066;14074;191500
GAZR;D;161108;000000;14087;14255;14018;14098;148636
GAZR;D;161109;000000;14090;14255;14067;14155;136979
GAZR;D;161110;000000;14144;14835;13902;14795;388810
GAZR;D;161111;000000;14790;15273;14712;14922;525166
GAZR;D;161112;000000;14922;15098;14727;14965;334136
GAZR;D;161115;000000;14978;15108;14740;14851;268366
GAZR;D;161116;000000;14852;14942;14700;14834;235550
GAZR;D;161117;000000;14845;15019;14602;14678;250659
GAZR;D;161118;000000;14678;14937;14650;14858;179587
GAZR;D;161119;000000;14865;14950;14787;14849;126403
GAZR;D;161122;000000;14849;15140;14849;15091;148999
GAZR;D;161123;000000;15106;15185;15013;15136;152977
GAZR;D;161124;000000;15135;15145;14962;15046;130922
GAZR;D;161125;000000;15063;15330;15030;15204;171195
GAZR;D;161126;000000;15205;15251;15042;15199;145335
GAZR;D;161129;000000;15195;15236;14915;14954;138736
GAZR;D;161130;000000;14951;15030;14828;14841;146260
GAZR;D;161201;000000;14854;15196;14835;15039;238913
GAZR;D;161202;000000;15039;15430;15035;15349;240389
GAZR;D;161203;000000;15331;15426;15241;15325;163799
GAZR;D;161206;000000;15291;15470;15271;15441;164901
GAZR;D;161207;000000;15459;15508;15182;15236;179146
GAZR;D;161208;000000;15242;15313;15145;15243;148095
GAZR;D;161209;000000;15263;15403;15225;15332;179826
GAZR;D;161210;000000;15343;15726;15239;15339;156629
GAZR;D;161213;000000;15731;16385;15731;16187;49218
GAZR;D;161214;000000;16187;16339;16157;16310;34634
GAZR;D;161215;000000;16301;16449;15950;16003;79488
GAZR;D;161216;000000;15995;16256;15980;16232;226265
GAZR;D;161217;000000;16242;16285;16090;16119;165042
GAZR;D;161220;000000;16117;16177;15885;15885;132512
GAZR;D;161221;000000;15885;15983;15781;15904;137378
GAZR;D;161222;000000;15910;16065;15666;15690;117124
GAZR;D;161223;000000;15693;15715;15365;15415;176345
GAZR;D;161224;000000;15412;15498;15100;15275;160592
GAZR;D;161227;000000;15273;15347;15238;15275;56353
GAZR;D;161228;000000;15269;15458;15263;15407;89005
GAZR;D;161229;000000;15407;15600;15302;15457;115935
GAZR;D;161230;000000;15453;15657;15305;15574;122934
GAZR;D;161231;000000;15577;15756;15576;15720;100284
GAZR;D;170104;000000;15726;16131;15726;15970;130703
GAZR;D;170105;000000;15976;16089;15879;16048;110951
GAZR;D;170106;000000;16043;16180;15628;15719;107710
GAZR;D;170107;000000;15723;15775;15494;15774;101811
GAZR;D;170110;000000;15769;15855;15623;15717;92313
GAZR;D;170111;000000;15717;16097;15686;15971;150911
GAZR;D;170112;000000;15980;16139;15872;16019;139223
GAZR;D;170113;000000;16022;16097;15830;15993;154769
GAZR;D;170114;000000;15997;16087;15855;16061;153424
GAZR;D;170117;000000;16064;16080;15840;15896;109510
GAZR;D;170118;000000;15890;15925;15575;15632;172168
GAZR;D;170119;000000;15631;15728;15530;15603;121770
GAZR;D;170120;000000;15600;15608;15077;15290;240366
GAZR;D;170121;000000;15294;15355;15013;15193;184630
GAZR;D;170124;000000;15198;15199;14937;15080;169935
GAZR;D;170125;000000;15085;15275;15056;15245;141206
GAZR;D;170126;000000;15248;15300;14933;14975;174067
GAZR;D;170127;000000;14983;15336;14918;15241;184725
GAZR;D;170128;000000;15252;15656;15195;15548;234513
GAZR;D;170131;000000;15547;15576;15238;15302;173821
GAZR;D;170201;000000;15295;15350;15097;15189;162208
GAZR;D;170202;000000;15188;15235;15025;15182;153393
GAZR;D;170203;000000;15175;15229;14997;15090;168015
GAZR;D;170204;000000;15090;15200;15010;15055;144553
GAZR;D;170207;000000;15057;15143;14934;14999;129299
GAZR;D;170208;000000;14998;15036;14907;14956;120748
GAZR;D;170209;000000;14954;14973;14552;14672;255246
GAZR;D;170210;000000;14672;14697;14314;14387;248787
GAZR;D;170211;000000;14390;14459;14233;14260;180748
GAZR;D;170214;000000;14260;14417;14110;14263;188931
GAZR;D;170215;000000;14251;14287;14126;14160;151766
GAZR;D;170216;000000;14162;14292;14020;14075;200478
GAZR;D;170217;000000;14077;14152;13926;14020;171007
GAZR;D;170218;000000;14029;14056;13839;14013;164380
GAZR;D;170221;000000;13994;14125;13856;13966;153758
GAZR;D;170222;000000;13966;14070;13899;13907;158139
GAZR;D;170223;000000;13920;13969;13691;13744;159555
GAZR;D;170225;000000;13754;13813;13644;13781;132814
GAZR;D;170228;000000;13796;13840;13590;13594;135025
GAZR;D;170301;000000;13610;13670;13276;13369;323118
GAZR;D;170302;000000;13369;13569;13363;13459;257958
GAZR;D;170303;000000;13464;13578;13151;13163;266586
GAZR;D;170304;000000;13163;13584;13135;13570;252313
GAZR;D;170307;000000;13556;13644;13470;13527;196325
GAZR;D;170308;000000;13527;13546;13236;13335;165324
GAZR;D;170310;000000;13330;13368;12914;12980;305310
GAZR;D;170311;000000;13327;13444;13163;13261;34989
GAZR;D;170314;000000;13221;13430;13168;13362;111197
GAZR;D;170315;000000;13368;13506;13199;13250;146941
GAZR;D;170316;000000;13260;13338;13084;13200;158821
GAZR;D;170317;000000;13201;13270;13115;13125;270151
GAZR;D;170318;000000;13130;13363;13130;13302;249468
GAZR;D;170321;000000;13293;13349;13138;13189;166536
GAZR;D;170322;000000;13215;13378;13185;13279;226378
GAZR;D;170323;000000;13264;13516;13210;13490;224159
GAZR;D;170324;000000;13490;13600;13341;13358;228600
GAZR;D;170325;000000;13358;13462;13285;13350;161796
GAZR;D;170328;000000;13340;13340;13040;13205;165028
GAZR;D;170329;000000;13223;13275;13114;13194;185999
GAZR;D;170330;000000;13195;13285;13151;13198;120060
GAZR;D;170331;000000;13204;13290;13090;13144;167746
GAZR;D;170401;000000;13131;13140;12965;13056;124896
GAZR;D;170404;000000;13056;13137;12975;13051;146363
GAZR;D;170405;000000;13049;13198;12960;13153;169712
GAZR;D;170406;000000;13152;13402;13150;13293;227326
GAZR;D;170407;000000;13294;13364;13231;13283;127265
GAZR;D;170408;000000;13280;13281;13046;13097;165181
GAZR;D;170411;000000;13098;13102;12837;12870;181376
GAZR;D;170412;000000;12870;13115;12785;13050;262910
GAZR;D;170413;000000;13047;13047;12655;12720;214750
GAZR;D;170414;000000;12725;12794;12582;12640;218230
GAZR;D;170415;000000;12644;12670;12483;12500;129799
GAZR;D;170418;000000;12500;12636;12440;12634;136623
GAZR;D;170419;000000;12632;12655;12424;12453;181636
GAZR;D;170420;000000;12453;12539;12287;12310;210955
GAZR;D;170421;000000;12319;12458;12250;12434;189946
GAZR;D;170422;000000;12418;12562;12409;12510;173320
GAZR;D;170425;000000;12510;13058;12510;13013;349623
GAZR;D;170426;000000;13023;13358;12991;13225;306659
GAZR;D;170427;000000;13218;13563;13195;13520;330974
GAZR;D;170428;000000;13519;13815;13413;13633;593617
GAZR;D;170429;000000;13649;13924;13633;13872;298584
GAZR;D;170503;000000;13872;14001;13754;13873;221002
GAZR;D;170504;000000;13868;13980;13670;13781;255655
GAZR;D;170505;000000;13781;13799;13565;13582;235043
GAZR;D;170506;000000;13590;13682;13441;13663;181584
GAZR;D;170511;000000;13641;13715;13494;13640;166344
GAZR;D;170512;000000;13627;13627;13171;13305;223983
GAZR;D;170513;000000;13291;13400;13151;13376;173753
GAZR;D;170516;000000;13391;13526;13054;13269;307806
GAZR;D;170517;000000;13280;13425;13150;13243;164526
GAZR;D;170518;000000;13226;13338;13172;13214;138044
GAZR;D;170519;000000;13225;13390;12695;12815;445125
GAZR;D;170520;000000;12815;12843;12441;12482;318993
GAZR;D;170523;000000;12500;12535;12315;12360;226498
GAZR;D;170524;000000;12354;12462;12290;12401;198699
GAZR;D;170525;000000;12402;12449;12180;12273;184689
GAZR;D;170526;000000;12284;12326;12150;12200;202839
GAZR;D;170527;000000;12206;12329;12132;12314;162095
GAZR;D;170530;000000;12318;12450;12276;12375;173058
GAZR;D;170531;000000;12375;12376;12240;12306;137689
GAZR;D;170601;000000;12298;12332;12005;12076;257261
GAZR;D;170602;000000;12070;12155;11772;11781;226449
GAZR;D;170603;000000;11788;12039;11696;12004;202385
GAZR;D;170606;000000;12004;12144;11893;11960;162162
GAZR;D;170607;000000;11950;12067;11903;11974;143131
GAZR;D;170608;000000;12001;12175;11822;11900;201837
GAZR;D;170609;000000;11911;12038;11805;11960;207704
GAZR;D;170610;000000;11960;12063;11927;12050;147566
GAZR;D;170614;000000;12043;12067;11842;11864;249854
GAZR;D;170615;000000;11852;11864;11512;11550;503622
GAZR;D;170616;000000;11137;11182;10717;11161;615239
GAZR;D;170617;000000;11214;11282;11051;11150;170553
GAZR;D;170620;000000;11157;11313;11150;11282;185197
GAZR;D;170621;000000;11283;11464;11209;11285;248208
GAZR;D;170622;000000;11285;11387;11244;11300;228889
GAZR;D;170623;000000;11300;11533;11235;11519;251407
GAZR;D;170624;000000;11512;11567;11423;11494;168962
GAZR;D;170627;000000;11504;11560;11380;11411;159400
GAZR;D;170628;000000;11411;11528;11250;11344;160883
GAZR;D;170629;000000;11363;11557;11363;11542;139429
GAZR;D;170630;000000;11539;11625;11252;11393;195271
GAZR;D;170701;000000;11408;11558;11361;11413;151884
GAZR;D;170704;000000;11419;11547;11400;11543;124783
GAZR;D;170705;000000;11511;11854;11502;11818;262312
GAZR;D;170706;000000;11808;11894;11750;11835;193897
GAZR;D;170707;000000;11835;11877;11657;11703;190295
GAZR;D;170708;000000;11701;11839;11635;11794;162695
GAZR;D;170711;000000;11794;11985;11785;11904;176330
GAZR;D;170712;000000;11915;12050;11890;12028;128776
GAZR;D;170713;000000;11992;12025;11920;11999;122016
GAZR;D;170714;000000;11998;12082;11958;12024;186488
GAZR;D;170715;000000;12033;12131;11996;12008;157084
GAZR;D;170718;000000;12014;12056;11923;12007;138846
GAZR;D;170719;000000;12001;12068;11929;11963;166500
GAZR;D;170720;000000;11965;12223;11951;12210;231649
