<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
Eu;D;160308;000000;79191;79476;78521;78943;80880
Eu;D;160310;000000;79100;79934;77876;78377;144091
Eu;D;160311;000000;79994;82710;78100;82100;5817
Eu;D;160312;000000;81800;81800;79312;80091;4985
Eu;D;160315;000000;80398;80999;79300;79780;28374
Eu;D;160316;000000;80150;81445;80080;81068;52816
Eu;D;160317;000000;81017;81077;79646;79737;77272
Eu;D;160318;000000;79600;79748;78821;79042;95069
Eu;D;160319;000000;79043;79500;77822;79140;128540
Eu;D;160322;000000;79073;79857;77950;78161;104738
Eu;D;160323;000000;78123;78428;77219;77617;104055
Eu;D;160324;000000;77617;78910;77360;78767;107544
Eu;D;160325;000000;78870;79690;78227;78550;145983
Eu;D;160326;000000;78548;78670;77589;78332;70036
Eu;D;160329;000000;78332;78897;77307;78579;146113
Eu;D;160330;000000;78670;79365;78340;78709;149082
Eu;D;160331;000000;78682;79284;77882;79189;143745
Eu;D;160401;000000;79189;79189;77782;78100;138052
Eu;D;160402;000000;78049;79722;77804;78741;155118
Eu;D;160405;000000;78887;80208;78812;80075;132626
Eu;D;160406;000000;80075;80941;79668;79750;108507
Eu;D;160407;000000;79682;80082;78600;78665;114184
Eu;D;160408;000000;78852;79562;78510;79000;94649
Eu;D;160409;000000;78995;78995;77628;78068;86825
Eu;D;160412;000000;78115;78408;77355;77729;97979
Eu;D;160413;000000;77631;77631;75706;76305;99250
Eu;D;160414;000000;76340;76580;75198;76137;116809
Eu;D;160415;000000;76194;76371;75520;75878;84291
Eu;D;160416;000000;75797;76724;75461;76265;106901
Eu;D;160419;000000;77000;79094;76004;76150;170331
Eu;D;160420;000000;76000;76747;75379;76089;119214
Eu;D;160421;000000;76315;76910;74881;74906;118950
Eu;D;160422;000000;74880;76841;74242;76729;101889
Eu;D;160423;000000;76601;76733;74919;75835;112465
Eu;D;160426;000000;75838;76643;75279;76173;80409
Eu;D;160427;000000;76214;76357;74740;74800;76511
Eu;D;160428;000000;74809;75858;74609;74880;111982
Eu;D;160429;000000;74907;75249;73876;74593;85906
Eu;D;160430;000000;74463;75265;73859;75029;101402
Eu;D;160505;000000;75300;77688;75300;77460;83581
Eu;D;160506;000000;77000;77001;75463;76052;83358
Eu;D;160507;000000;76444;76960;75653;76090;80283
Eu;D;160511;000000;76052;76663;75926;76249;51251
Eu;D;160512;000000;76264;76438;74977;75026;77457
Eu;D;160513;000000;75000;75356;74366;74596;81628
Eu;D;160514;000000;74555;75020;74111;74734;69206
Eu;D;160517;000000;74200;74446;73866;74128;44490
Eu;D;160518;000000;74000;74268;73600;73870;57766
Eu;D;160519;000000;73800;74891;73744;74750;73571
Eu;D;160520;000000;74800;76026;74647;75411;66032
Eu;D;160521;000000;75415;75756;74900;75507;58710
Eu;D;160524;000000;75550;76092;75350;75532;51573
Eu;D;160525;000000;75490;75769;74174;74241;55481
Eu;D;160526;000000;74174;74174;73211;73516;62617
Eu;D;160527;000000;73486;74235;73051;74153;88633
Eu;D;160528;000000;74100;74402;73720;73880;60500
Eu;D;160531;000000;73900;74100;73402;73616;66697
Eu;D;160601;000000;73590;75000;73498;74592;97728
Eu;D;160602;000000;74725;75530;74424;75450;100062
Eu;D;160603;000000;75420;76062;74858;75015;118527
Eu;D;160604;000000;75015;75458;74561;74803;96924
Eu;D;160607;000000;74777;75154;74202;74354;79313
Eu;D;160608;000000;74358;74550;73485;73610;93376
Eu;D;160609;000000;73578;73909;72566;72664;94295
Eu;D;160610;000000;72680;73270;72420;72955;84978
Eu;D;160611;000000;75003;75634;74500;75548;18465
Eu;D;160615;000000;75600;76575;75600;76242;23134
Eu;D;160616;000000;76242;76242;75410;75904;51570
Eu;D;160617;000000;76000;76497;75219;75904;94530
Eu;D;160618;000000;75583;75765;74846;75090;62995
Eu;D;160621;000000;75055;75082;74253;74666;56521
Eu;D;160622;000000;74747;74940;73650;73670;92643
Eu;D;160623;000000;73666;75520;73400;75232;108416
Eu;D;160624;000000;75187;75283;74340;74567;69126
Eu;D;160625;000000;74510;75051;73613;74279;100458
Eu;D;160628;000000;74000;74074;73302;73886;107395
Eu;D;160629;000000;73800;73958;72550;72652;80681
Eu;D;160630;000000;72581;73100;72225;72619;94386
Eu;D;160701;000000;72572;73225;72034;72615;95368
Eu;D;160702;000000;72580;73061;72468;72560;61185
Eu;D;160705;000000;72249;72893;72188;72878;31076
Eu;D;160706;000000;72899;73522;72735;72755;68784
Eu;D;160707;000000;72755;73277;72682;72700;64229
Eu;D;160708;000000;72650;73102;72010;72896;85399
Eu;D;160709;000000;72950;72979;71634;72049;77381
Eu;D;160712;000000;72067;72432;71948;72355;62384
Eu;D;160713;000000;72202;72550;71860;72053;66781
Eu;D;160714;000000;72099;72531;71650;72103;84258
Eu;D;160715;000000;72052;72135;70927;71095;92406
Eu;D;160716;000000;71282;71800;71127;71373;63854
Eu;D;160719;000000;71201;71330;70672;70810;62065
Eu;D;160720;000000;70893;71400;70570;71240;66699
Eu;D;160721;000000;71210;71507;70660;71440;58766
Eu;D;160722;000000;71448;72179;71279;72135;94119
Eu;D;160723;000000;72121;72586;71993;72332;63690
Eu;D;160726;000000;72203;73100;72097;73004;52432
Eu;D;160727;000000;73029;74231;73029;73520;69336
Eu;D;160728;000000;73540;74100;73276;74000;81734
Eu;D;160729;000000;74006;75143;74006;74804;82095
Eu;D;160730;000000;74950;75721;74562;74766;102495
Eu;D;160802;000000;74766;75774;74328;75661;76449
Eu;D;160803;000000;75663;76045;74946;75790;109787
