<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
VTBR;D;101120;000000;52550;52640;51055;51925;7883
VTBR;D;101123;000000;52240;52770;51500;51890;2946
VTBR;D;101124;000000;51750;51750;50060;50565;8147
VTBR;D;101125;000000;50570;51625;50000;51625;7102
VTBR;D;101126;000000;51580;51755;50925;51425;3296
VTBR;D;101127;000000;51450;51475;50520;50670;4637
VTBR;D;101130;000000;50685;51155;50350;50965;3530
VTBR;D;101201;000000;50855;50855;49670;50150;4330
VTBR;D;101202;000000;50245;51300;50075;51250;3368
VTBR;D;101203;000000;51270;51860;50795;51430;7103
VTBR;D;101204;000000;51400;51510;50305;50625;10238
VTBR;D;101207;000000;50525;51445;50275;51350;3711
VTBR;D;101208;000000;51350;52650;51310;52000;8603
VTBR;D;101209;000000;51825;52370;50750;51175;4085
VTBR;D;101210;000000;51250;51720;50370;50550;6173
VTBR;D;101211;000000;50575;50660;50130;50400;2487
VTBR;D;101214;000000;50575;51325;50575;51070;5998
VTBR;D;101215;000000;51025;51635;50900;51150;2868
VTBR;D;101216;000000;51150;51610;50755;50820;2852
VTBR;D;101217;000000;50965;51620;50915;51545;2099
VTBR;D;101218;000000;51470;51745;51165;51650;2662
VTBR;D;101221;000000;51530;51800;51255;51540;1505
VTBR;D;101222;000000;51585;52245;51355;52235;2247
VTBR;D;101223;000000;52225;52375;51675;51865;3221
VTBR;D;101224;000000;51755;51900;51360;51505;1975
VTBR;D;101225;000000;51515;51650;51060;51195;850
VTBR;D;101228;000000;51365;51365;50600;50975;1171
VTBR;D;101229;000000;50845;51050;50550;50790;814
VTBR;D;101230;000000;50770;50955;50200;50280;1561
VTBR;D;101231;000000;50275;50540;50090;50250;910
VTBR;D;110112;000000;50555;52245;50555;52055;2915
VTBR;D;110113;000000;52100;54750;51980;54635;4827
VTBR;D;110114;000000;54550;55070;53825;54100;3878
VTBR;D;110115;000000;54290;54880;53375;54850;3812
VTBR;D;110118;000000;54705;54895;54160;54470;1939
VTBR;D;110119;000000;54470;55240;54440;54705;4045
VTBR;D;110120;000000;54850;55070;54100;54190;3592
VTBR;D;110121;000000;54130;54385;53600;54080;2706
VTBR;D;110122;000000;54050;55715;53735;55365;3936
VTBR;D;110125;000000;55540;55690;53765;54785;5214
VTBR;D;110126;000000;54850;55055;54070;54505;2986
VTBR;D;110127;000000;54720;55485;54445;55440;2059
VTBR;D;110128;000000;55500;55665;54805;55270;2152
VTBR;D;110129;000000;55165;55365;53765;53775;3631
VTBR;D;110201;000000;53935;54185;53175;53500;7576
VTBR;D;110202;000000;53650;54625;52260;53555;10874
VTBR;D;110203;000000;53605;53915;50750;51275;10215
VTBR;D;110204;000000;51285;51845;50625;51145;6637
VTBR;D;110205;000000;51145;51185;48940;49720;16519
VTBR;D;110208;000000;49720;50315;49000;49580;10077
VTBR;D;110209;000000;49680;49700;47625;48010;13585
VTBR;D;110210;000000;47975;48745;46850;48475;15071
VTBR;D;110211;000000;48455;48475;46050;46985;12973
VTBR;D;110212;000000;46875;47440;46070;47200;21739
VTBR;D;110215;000000;47220;48565;47060;47435;20372
VTBR;D;110216;000000;47435;47915;46850;47300;10225
VTBR;D;110217;000000;47445;49740;47305;49735;18109
VTBR;D;110218;000000;49655;49775;48055;49000;12737
VTBR;D;110219;000000;48835;49500;47900;48200;13929
VTBR;D;110222;000000;48180;48610;47715;47855;5128
VTBR;D;110223;000000;47850;47850;46345;47405;16610
VTBR;D;110225;000000;47380;48000;46405;47505;13063
VTBR;D;110226;000000;47615;49400;47615;49355;18248
VTBR;D;110301;000000;49270;50750;49170;50575;17208
VTBR;D;110302;000000;50575;50920;48380;48450;12371
VTBR;D;110303;000000;48450;48920;47575;48760;10119
VTBR;D;110304;000000;48815;49290;48510;48975;8318
VTBR;D;110305;000000;49050;49470;47830;48100;5289
VTBR;D;110306;000000;48050;49015;48025;48905;3970
VTBR;D;110310;000000;48880;49525;48600;48700;5329
VTBR;D;110311;000000;48765;48845;47010;47365;2615
VTBR;D;110312;000000;47250;47795;45900;47650;7561
VTBR;D;110315;000000;47675;47930;46510;46950;7735
VTBR;D;110316;000000;46820;46820;45060;46000;6897
VTBR;D;110317;000000;46125;46710;44880;45060;6715
VTBR;D;110318;000000;45150;46650;45150;46650;10022
VTBR;D;110319;000000;46745;47020;46040;46940;7601
VTBR;D;110322;000000;46940;47675;46650;47365;6848
VTBR;D;110323;000000;47395;47455;46475;46745;5099
VTBR;D;110324;000000;46780;47930;46525;47930;5867
VTBR;D;110325;000000;47930;48910;47640;48910;6943
VTBR;D;110326;000000;48910;49310;48500;49125;4562
VTBR;D;110329;000000;49150;49870;48620;49600;3395
VTBR;D;110330;000000;49645;49885;48820;49325;4542
VTBR;D;110331;000000;49410;49865;49350;49830;3455
VTBR;D;110401;000000;49830;49830;49115;49300;2031
VTBR;D;110402;000000;49295;50285;49220;50155;6247
VTBR;D;110405;000000;50160;50435;49880;50170;3414
VTBR;D;110406;000000;50160;50345;49050;49400;4182
VTBR;D;110407;000000;49535;50000;49105;49655;3214
VTBR;D;110408;000000;49525;49525;48650;48855;3899
VTBR;D;110409;000000;48980;49550;48805;49050;5011
VTBR;D;110412;000000;49050;49700;48005;48675;6833
VTBR;D;110413;000000;48610;48880;47575;47700;7951
VTBR;D;110414;000000;47940;48470;47530;48150;5357
VTBR;D;110415;000000;48105;48155;46875;47750;6346
VTBR;D;110416;000000;47700;48115;47325;47455;7087
VTBR;D;110419;000000;47430;47655;45480;46000;14237
VTBR;D;110420;000000;45975;46350;45530;46320;7622
VTBR;D;110421;000000;46325;48020;46250;46995;5231
VTBR;D;110422;000000;47000;47320;46210;46410;5514
VTBR;D;110423;000000;46530;47645;46160;47615;4607
VTBR;D;110426;000000;47615;48130;46560;46875;4793
VTBR;D;110427;000000;46835;46970;45620;46950;8916
VTBR;D;110428;000000;46865;47090;45300;46175;7458
VTBR;D;110429;000000;46350;46435;44270;44735;8234
VTBR;D;110430;000000;44610;44795;43670;44550;6868
VTBR;D;110504;000000;44220;44590;43000;43150;5152
VTBR;D;110505;000000;43150;43560;41350;41775;11448
VTBR;D;110506;000000;41830;42490;40840;41685;12772
VTBR;D;110507;000000;41800;43665;41620;43365;15579
VTBR;D;110511;000000;43365;43650;42675;43135;5875
VTBR;D;110512;000000;43185;43650;41965;42045;8579
VTBR;D;110513;000000;41980;42105;41140;41745;10915
VTBR;D;110514;000000;41775;42770;41515;41870;8617
VTBR;D;110517;000000;41790;42175;41000;41240;12419
VTBR;D;110518;000000;41305;41980;40905;41920;12497
VTBR;D;110519;000000;41925;42365;41650;42260;6407
VTBR;D;110520;000000;42200;42535;41585;41890;5146
VTBR;D;110521;000000;41935;42290;41385;41435;8568
VTBR;D;110524;000000;41420;41420;39770;40635;8266
VTBR;D;110525;000000;40700;41945;40520;41700;4671
VTBR;D;110526;000000;41650;44380;40955;43195;12477
VTBR;D;110527;000000;43200;43240;42150;42695;7550
VTBR;D;110528;000000;42785;43695;42675;43520;9580
VTBR;D;110531;000000;43515;43750;42925;43215;2837
VTBR;D;110601;000000;43215;43555;43055;43500;9195
VTBR;D;110602;000000;43585;43720;42435;42435;7635
VTBR;D;110603;000000;42585;43500;42155;43500;5304
VTBR;D;110604;000000;43395;43655;41910;42240;4828
VTBR;D;110607;000000;42170;42555;41500;41815;6901
VTBR;D;110608;000000;41920;42890;41875;42670;6713
VTBR;D;110609;000000;42635;42800;42000;42665;7405
VTBR;D;110610;000000;42695;44210;42345;43750;12563
VTBR;D;110611;000000;44005;44925;43735;44700;4560
VTBR;D;110615;000000;44700;45240;44485;44605;10456
VTBR;D;110616;000000;44715;45075;44065;44100;7057
VTBR;D;110617;000000;44100;44670;43810;44500;6389
VTBR;D;110618;000000;44500;45475;43605;43770;12108
VTBR;D;110621;000000;43725;43725;42550;42900;8192
VTBR;D;110622;000000;42960;43300;42655;43145;5483
VTBR;D;110623;000000;43125;43270;42285;42350;6650
VTBR;D;110624;000000;42315;42520;41105;41445;8316
VTBR;D;110625;000000;41515;42145;41275;41275;13050
VTBR;D;110628;000000;41275;42165;41250;41960;10253
VTBR;D;110629;000000;41960;42205;41365;41720;7779
VTBR;D;110630;000000;41720;43345;41720;43135;15675
VTBR;D;110701;000000;43280;43520;42350;43170;7878
VTBR;D;110702;000000;43170;44230;42910;44145;8234
VTBR;D;110705;000000;44130;44350;43375;43655;4827
VTBR;D;110706;000000;43655;43700;42270;42605;9482
VTBR;D;110707;000000;42725;42855;41605;41930;11137
VTBR;D;110708;000000;41940;42425;41685;42300;7743
VTBR;D;110709;000000;42345;42630;41335;41575;6948
VTBR;D;110712;000000;41525;41890;41190;41565;8705
VTBR;D;110713;000000;41550;41940;41165;41525;9341
VTBR;D;110714;000000;41725;42150;40900;41355;10417
VTBR;D;110715;000000;41325;42000;41220;41450;11126
VTBR;D;110716;000000;41480;43430;41305;42700;14072
VTBR;D;110719;000000;42775;43115;41845;42065;8761
VTBR;D;110720;000000;42080;43170;42055;43070;13625
VTBR;D;110721;000000;43150;43625;42965;43055;7979
VTBR;D;110722;000000;43100;44225;42600;44225;10354
VTBR;D;110723;000000;44225;44550;43125;43255;12639
VTBR;D;110726;000000;43255;43255;42375;42650;7899
VTBR;D;110727;000000;42775;43075;42410;42650;4242
VTBR;D;110728;000000;42645;43265;42530;42700;11234
VTBR;D;110729;000000;42780;43090;42555;42725;6716
VTBR;D;110730;000000;42575;42705;41730;42050;11448
VTBR;D;110802;000000;42125;42905;42125;42425;7702
VTBR;D;110803;000000;42400;42480;41555;41650;9093
VTBR;D;110804;000000;41570;41645;40450;40985;9380
VTBR;D;110805;000000;40990;40995;39200;39275;11062
VTBR;D;110806;000000;39200;41015;37660;40055;20189
VTBR;D;110809;000000;39835;40115;36000;36565;13920
VTBR;D;110810;000000;36565;42535;34865;38665;22395
VTBR;D;110811;000000;38665;39500;34060;34550;17181
VTBR;D;110812;000000;34720;36495;32055;36025;23951
VTBR;D;110813;000000;35945;36610;33940;36005;15703
VTBR;D;110816;000000;36185;36915;35840;36800;12176
VTBR;D;110817;000000;36675;36675;35455;35895;7998
VTBR;D;110818;000000;35845;36560;35525;36085;8673
VTBR;D;110819;000000;35875;36000;33690;33750;9410
VTBR;D;110820;000000;33725;34695;32000;33840;12118
VTBR;D;110823;000000;33680;34820;32860;34390;8522
VTBR;D;110824;000000;34305;35315;33760;35015;8431
VTBR;D;110825;000000;35025;36195;33860;35985;11411
VTBR;D;110826;000000;35860;37150;35390;35530;10797
VTBR;D;110827;000000;35695;37000;35385;36810;9083
VTBR;D;110830;000000;36825;38260;36825;38250;14394
VTBR;D;110831;000000;38250;38510;37160;38510;19063
VTBR;D;110901;000000;38325;38510;37225;37485;11880
VTBR;D;110902;000000;37540;38150;36430;37600;12064
VTBR;D;110903;000000;37605;38135;36755;37000;9540
VTBR;D;110906;000000;36900;36900;35755;36015;7731
VTBR;D;110907;000000;35965;37435;35900;37355;6716
VTBR;D;110908;000000;37470;38075;37225;38020;9582
VTBR;D;110909;000000;37985;37985;37160;37610;7763
VTBR;D;110910;000000;37605;38145;36535;36630;7382
VTBR;D;110913;000000;37015;38495;36070;37285;2540
VTBR;D;110914;000000;37320;37900;36260;37735;5460
VTBR;D;110915;000000;37575;38850;37040;38705;4708
VTBR;D;110916;000000;38705;39575;38500;38910;7748
VTBR;D;110917;000000;38955;39320;38250;38655;5879
VTBR;D;110920;000000;38505;39435;37760;39015;8631
VTBR;D;110921;000000;38975;39695;38775;39150;4783
VTBR;D;110922;000000;39240;39575;37870;37925;4760
VTBR;D;110923;000000;37915;37975;34200;34445;13499
VTBR;D;110924;000000;34410;35780;32330;33890;12282
VTBR;D;110927;000000;33715;34495;31330;34360;9771
VTBR;D;110928;000000;34455;35420;34095;34825;5031
VTBR;D;110929;000000;34725;34725;32650;32650;8660
VTBR;D;110930;000000;33250;35250;33150;34800;4155
VTBR;D;111001;000000;34710;35000;32755;32915;3627
VTBR;D;111004;000000;32915;33805;31905;32650;7126
VTBR;D;111005;000000;32690;33200;30600;31500;10082
VTBR;D;111006;000000;31575;31750;29690;30755;8051
VTBR;D;111007;000000;30840;32495;30720;32385;8630
VTBR;D;111008;000000;32490;33620;32490;33285;8588
VTBR;D;111011;000000;33380;34435;32365;34150;6351
VTBR;D;111012;000000;34275;34405;32795;33220;9081
VTBR;D;111013;000000;33220;34220;32595;33570;9510
VTBR;D;111014;000000;33570;34060;32620;32975;9017
VTBR;D;111015;000000;33080;34175;32735;33980;12634
VTBR;D;111018;000000;34150;35105;32805;32935;14716
VTBR;D;111019;000000;32910;33820;32140;33820;12354
VTBR;D;111020;000000;33535;33885;32800;32855;7696
VTBR;D;111021;000000;32800;33560;32155;32905;10836
VTBR;D;111022;000000;32925;34275;32710;34250;7664
VTBR;D;111025;000000;34295;36230;34250;35950;6334
VTBR;D;111026;000000;35950;35950;34765;34815;6562
VTBR;D;111027;000000;34975;36075;34920;35775;6341
VTBR;D;111028;000000;36000;37370;36000;37125;7319
VTBR;D;111029;000000;36800;37575;36120;37235;9883
VTBR;D;111101;000000;37130;37785;36500;36755;8299
VTBR;D;111102;000000;36755;36755;35000;35850;14884
VTBR;D;111103;000000;35850;36500;34790;36400;6309
VTBR;D;111104;000000;36290;37150;34805;37150;8080
VTBR;D;111108;000000;36830;37445;36105;37190;3324
VTBR;D;111109;000000;37130;38045;36645;37575;4517
VTBR;D;111110;000000;37625;37945;35125;35425;11203
VTBR;D;111111;000000;35270;36745;35055;36345;7648
VTBR;D;111112;000000;36540;36700;35700;36350;5363
VTBR;D;111115;000000;36400;37130;35825;35995;6094
VTBR;D;111116;000000;35900;36440;34875;36150;5143
VTBR;D;111117;000000;36095;36095;35100;35700;5029
VTBR;D;111118;000000;35510;35610;34000;34100;7819
VTBR;D;111119;000000;34150;34490;33700;34170;5530
VTBR;D;111122;000000;33910;33910;31255;31725;7165
VTBR;D;111123;000000;31760;32475;31445;32160;4533
VTBR;D;111124;000000;32075;32225;31100;31445;7602
VTBR;D;111125;000000;31365;31740;30600;30740;5925
VTBR;D;111126;000000;30575;31215;29865;30775;8540
VTBR;D;111129;000000;30800;32500;30800;32495;6700
VTBR;D;111130;000000;32495;32600;31830;32200;5530
VTBR;D;111201;000000;32035;34605;31670;34250;7268
VTBR;D;111202;000000;34220;34875;33900;34605;9278
VTBR;D;111203;000000;34685;35625;34070;35045;9733
VTBR;D;111206;000000;35105;36045;35105;35580;6573
VTBR;D;111207;000000;35480;35480;33100;33790;8854
VTBR;D;111208;000000;33800;34340;33110;33505;6630
VTBR;D;111209;000000;33730;34385;32605;32775;6849
VTBR;D;111210;000000;32650;32820;31275;31750;11654
VTBR;D;111213;000000;32500;33000;30330;31000;1835
VTBR;D;111214;000000;31055;31635;29825;31000;8120
VTBR;D;111215;000000;30960;31945;30135;30500;12879
VTBR;D;111216;000000;30565;31985;30310;31350;7191
VTBR;D;111217;000000;31440;32230;31185;31735;7354
VTBR;D;111220;000000;31685;31825;30665;31195;5145
VTBR;D;111221;000000;31215;32135;31050;32000;3418
VTBR;D;111222;000000;32010;32420;30670;31075;9745
VTBR;D;111223;000000;30985;31145;30205;30465;7113
VTBR;D;111224;000000;30470;30725;30020;30235;8337
VTBR;D;111227;000000;30240;30530;30190;30485;3335
VTBR;D;111228;000000;30405;30520;30185;30310;1519
VTBR;D;111229;000000;30300;30385;29650;29860;1685
VTBR;D;111230;000000;29880;29900;28940;29535;5213
VTBR;D;111231;000000;29430;29825;29130;29675;2021
VTBR;D;120104;000000;29675;31180;29675;31050;4970
VTBR;D;120105;000000;30985;31330;30805;31165;3503
VTBR;D;120106;000000;31055;31240;30360;30520;4157
VTBR;D;120107;000000;30515;30845;30080;30315;2125
VTBR;D;120110;000000;30260;30680;30210;30555;2740
VTBR;D;120111;000000;30555;31870;30500;31425;6073
VTBR;D;120112;000000;31285;32135;31025;31450;6083
VTBR;D;120113;000000;31450;32150;31250;31800;8967
VTBR;D;120114;000000;31925;32875;31800;32410;14109
VTBR;D;120117;000000;32310;32875;32055;32640;7479
VTBR;D;120118;000000;32645;33630;32645;33080;8289
VTBR;D;120119;000000;33150;33665;32935;33605;5759
VTBR;D;120120;000000;33665;33850;33165;33435;5595
VTBR;D;120121;000000;33435;33500;32530;32685;4484
VTBR;D;120124;000000;32665;33340;32330;32950;7170
VTBR;D;120125;000000;32950;33260;32825;33200;3470
VTBR;D;120126;000000;33200;34700;33200;34615;13336
VTBR;D;120127;000000;34595;36365;34385;35775;15426
VTBR;D;120128;000000;35690;37000;35340;35845;17527
VTBR;D;120131;000000;35725;35900;35000;35450;6066
VTBR;D;120201;000000;35475;35850;35300;35425;4458
VTBR;D;120202;000000;35400;36800;35120;36475;8306
VTBR;D;120203;000000;36475;38000;36035;36525;23694
VTBR;D;120204;000000;36585;37255;36130;37055;12987
VTBR;D;120207;000000;36960;36970;36300;36415;7666
VTBR;D;120208;000000;36470;36540;35460;36035;10473
VTBR;D;120209;000000;36045;36140;34735;35045;11596
VTBR;D;120210;000000;35075;35650;34300;34580;12338
VTBR;D;120211;000000;34550;34550;33765;34050;10316
VTBR;D;120214;000000;34050;35810;34050;35700;9394
VTBR;D;120215;000000;35670;36150;35110;35365;9358
VTBR;D;120216;000000;35495;36400;35495;36000;6682
VTBR;D;120217;000000;35935;36150;35260;36065;6312
VTBR;D;120218;000000;36140;36180;35440;35810;4213
VTBR;D;120221;000000;35820;36310;35585;35830;2710
VTBR;D;120222;000000;35855;35875;35065;35350;4714
VTBR;D;120223;000000;35405;36250;32615;34680;5675
VTBR;D;120225;000000;34750;36940;34750;36645;11484
VTBR;D;120228;000000;36540;37055;36210;36875;8620
VTBR;D;120229;000000;36925;37100;35735;36115;7161
VTBR;D;120301;000000;36115;36930;35920;36535;8549
VTBR;D;120302;000000;36505;36845;35845;36830;11461
VTBR;D;120303;000000;36835;37180;36065;36870;9200
VTBR;D;120306;000000;36825;37385;36535;36830;8518
VTBR;D;120307;000000;36820;36830;34580;34765;14563
VTBR;D;120308;000000;34940;35725;34730;35490;5381
VTBR;D;120312;000000;35955;36500;35955;36300;464
VTBR;D;120313;000000;36135;36220;35600;35850;1800
VTBR;D;120314;000000;35940;36490;35810;36475;3873
VTBR;D;120315;000000;36500;37095;35935;36645;11034
VTBR;D;120316;000000;36585;37190;36015;36330;14558
VTBR;D;120317;000000;36380;36790;35880;36525;8521
VTBR;D;120320;000000;36525;36975;35775;36350;6746
VTBR;D;120321;000000;36285;36350;34505;34665;7096
VTBR;D;120322;000000;34750;35160;34080;34435;7992
VTBR;D;120323;000000;34430;34640;33525;33840;7364
VTBR;D;120324;000000;33840;34460;33600;34385;5057
VTBR;D;120327;000000;34420;35385;34235;35315;5274
VTBR;D;120328;000000;35315;35580;34515;34640;4757
VTBR;D;120329;000000;34640;34775;33315;33645;10353
VTBR;D;120330;000000;33645;33895;32675;33175;7842
VTBR;D;120331;000000;33290;34000;32910;33500;5313
VTBR;D;120403;000000;33600;34450;33530;34395;6089
VTBR;D;120404;000000;34400;34970;34260;34585;6146
VTBR;D;120405;000000;34550;35000;33450;33950;8121
VTBR;D;120406;000000;33985;34200;33325;34090;6557
VTBR;D;120407;000000;34150;34180;33300;33505;2577
VTBR;D;120410;000000;33500;33850;32925;33715;3232
VTBR;D;120411;000000;33785;34085;32855;32895;4685
VTBR;D;120412;000000;33055;33590;33045;33305;5176
VTBR;D;120413;000000;33495;33625;32660;33280;7139
VTBR;D;120414;000000;33285;33440;32600;32955;7256
VTBR;D;120417;000000;32880;32880;31810;32025;6265
VTBR;D;120418;000000;31955;32080;31555;32035;9623
VTBR;D;120419;000000;32065;32305;31600;31805;6739
VTBR;D;120420;000000;31810;32605;31810;32015;6855
VTBR;D;120421;000000;32020;32865;32020;32705;5992
VTBR;D;120424;000000;32700;32700;30800;31420;10108
VTBR;D;120425;000000;31435;31870;31050;31540;6865
VTBR;D;120426;000000;31665;32505;31490;32450;7700
VTBR;D;120427;000000;32475;32595;31360;31720;9237
VTBR;D;120428;000000;31630;32025;31185;31835;7190
VTBR;D;120429;000000;31875;32200;31610;31915;1206
VTBR;D;120503;000000;31985;32240;31275;31365;7701
VTBR;D;120504;000000;31395;31785;31060;31170;4136
VTBR;D;120505;000000;31110;31190;29610;30090;9137
VTBR;D;120506;000000;29905;30090;29465;29500;1582
VTBR;D;120508;000000;29460;29475;28450;29220;4147
VTBR;D;120509;000000;29335;29415;28545;28965;6532
VTBR;D;120511;000000;28810;29895;28640;29285;6337
VTBR;D;120512;000000;29270;29600;28610;29210;6005
VTBR;D;120513;000000;29160;29735;29125;29650;2064
VTBR;D;120515;000000;29610;29610;28150;28390;6788
VTBR;D;120516;000000;28415;28690;28175;28245;12649
VTBR;D;120517;000000;28225;28750;27610;28510;8645
VTBR;D;120518;000000;28585;29005;26660;26835;14475
VTBR;D;120519;000000;26755;28175;25775;26975;14905
VTBR;D;120522;000000;27125;28175;27100;28000;6197
VTBR;D;120523;000000;28120;28515;27790;28055;5858
VTBR;D;120524;000000;28000;28070;26495;27165;8165
VTBR;D;120525;000000;27090;27530;26200;27165;11206
VTBR;D;120526;000000;27200;27800;26680;27125;5301
VTBR;D;120529;000000;27150;27850;26950;27010;4712
VTBR;D;120530;000000;27140;27975;27135;27750;7707
VTBR;D;120531;000000;27625;27745;26630;26805;11176
VTBR;D;120601;000000;26845;27220;26100;26685;9759
VTBR;D;120602;000000;26630;26720;25510;26030;11110
VTBR;D;120605;000000;25895;26455;25115;26455;5882
VTBR;D;120606;000000;26470;26695;25980;26195;5125
VTBR;D;120607;000000;26365;26875;26200;26810;6249
VTBR;D;120608;000000;26860;27825;26485;27365;11793
VTBR;D;120609;000000;27330;27695;27010;27685;13937
VTBR;D;120610;000000;27690;27760;27595;27670;1524
VTBR;D;120614;000000;28065;28500;27840;28150;8347
VTBR;D;120615;000000;28250;28390;28065;28345;6350
VTBR;D;120616;000000;28415;28785;28330;28780;6328
VTBR;D;120619;000000;28785;29495;28785;29030;7324
VTBR;D;120620;000000;29030;29760;28900;29695;7458
VTBR;D;120621;000000;29690;29690;28505;28715;5334
VTBR;D;120622;000000;28705;29415;28200;28250;6598
VTBR;D;120623;000000;28340;28505;28015;28400;5621
VTBR;D;120626;000000;28325;28325;27440;27850;4630
VTBR;D;120627;000000;27850;28250;27695;28045;4085
VTBR;D;120628;000000;28070;28500;27785;28440;3979
VTBR;D;120629;000000;28445;28585;27155;27485;6997
VTBR;D;120630;000000;27500;29090;27495;28945;8108
VTBR;D;120703;000000;28955;30100;28765;30100;9732
VTBR;D;120704;000000;30125;30945;29835;30725;7930
VTBR;D;120705;000000;30700;30820;30315;30595;5340
VTBR;D;120706;000000;30525;30525;29270;29785;12251
VTBR;D;120707;000000;29700;29700;28205;28510;10264
VTBR;D;120710;000000;28455;28710;28335;28680;5811
VTBR;D;120711;000000;28540;29385;28315;28445;8795
VTBR;D;120712;000000;28500;28700;27800;28115;12715
VTBR;D;120713;000000;28095;28095;27220;27715;10854
VTBR;D;120714;000000;27810;28250;27545;28210;14077
VTBR;D;120717;000000;28175;28455;27840;28165;8595
VTBR;D;120718;000000;28230;28485;27880;28150;11173
VTBR;D;120719;000000;28085;28190;27660;27925;7516
VTBR;D;120720;000000;27950;28320;27825;28000;9066
VTBR;D;120721;000000;27910;27910;27125;27165;8889
