<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
LKOH;D;100930;000000;17305;17450;17135;17237;39361
LKOH;D;101001;000000;17224;17474;17155;17353;48945
LKOH;D;101002;000000;17358;17704;17320;17611;43043
LKOH;D;101005;000000;17611;17675;17352;17437;38357
LKOH;D;101006;000000;17486;17702;17320;17672;47804
LKOH;D;101007;000000;17699;17898;17552;17685;54047
LKOH;D;101008;000000;17661;17727;17426;17443;44957
LKOH;D;101009;000000;17461;17544;17207;17428;54685
LKOH;D;101012;000000;17428;17617;17413;17521;33181
LKOH;D;101013;000000;17506;17728;17387;17703;40758
LKOH;D;101014;000000;17677;17970;17657;17891;59678
LKOH;D;101015;000000;17930;18040;17870;17935;50369
LKOH;D;101016;000000;17948;18333;17830;17851;97582
LKOH;D;101019;000000;17825;17939;17673;17933;42009
LKOH;D;101020;000000;17871;17970;17384;17405;57941
LKOH;D;101021;000000;17428;17614;17324;17562;48021
LKOH;D;101022;000000;17553;17810;17377;17485;59235
LKOH;D;101023;000000;17530;17748;17386;17470;54676
LKOH;D;101026;000000;17480;17612;17444;17500;45785
LKOH;D;101027;000000;17499;17596;17364;17532;35508
LKOH;D;101028;000000;17548;17585;17307;17424;40138
LKOH;D;101029;000000;17459;17479;17125;17229;36995
LKOH;D;101030;000000;17175;17404;17121;17289;29223
LKOH;D;101102;000000;17281;17618;17252;17534;47758
LKOH;D;101103;000000;17559;17714;17449;17632;28886
LKOH;D;101104;000000;17637;17824;17506;17700;38091
LKOH;D;101109;000000;17730;18031;17691;17837;53392
LKOH;D;101110;000000;17835;18064;17735;17862;67017
LKOH;D;101111;000000;17910;17985;17678;17820;49273
LKOH;D;101112;000000;17801;17849;17550;17622;41052
LKOH;D;101113;000000;17605;17605;17350;17391;55311
LKOH;D;101114;000000;17417;17443;17271;17361;9541
LKOH;D;101116;000000;17383;17654;17275;17500;46129
LKOH;D;101117;000000;17455;17470;17100;17120;43451
LKOH;D;101118;000000;17120;17333;17120;17152;57777
LKOH;D;101119;000000;17169;17375;17168;17337;42159
LKOH;D;101120;000000;17337;17549;17255;17526;40430
LKOH;D;101123;000000;17550;17635;17159;17253;52228
LKOH;D;101124;000000;17198;17267;16950;17000;57186
LKOH;D;101125;000000;17004;17373;16935;17321;64948
LKOH;D;101126;000000;17321;17433;17220;17309;36163
LKOH;D;101127;000000;17270;17355;17048;17129;49973
LKOH;D;101130;000000;17110;17235;16813;16970;52201
LKOH;D;101201;000000;16930;17480;16890;17367;95039
LKOH;D;101202;000000;17420;18025;17365;17970;89344
LKOH;D;101203;000000;17993;18149;17856;18030;87817
LKOH;D;101204;000000;18003;18371;17950;18170;77143
LKOH;D;101207;000000;18174;18525;18053;18491;66720
LKOH;D;101208;000000;18492;18763;18101;18110;77339
LKOH;D;101209;000000;18101;18315;17780;17874;63947
LKOH;D;101210;000000;17874;18120;17502;17816;115325
LKOH;D;101211;000000;17930;18016;17772;17859;3753
LKOH;D;101214;000000;17946;18000;17708;17731;23938
LKOH;D;101215;000000;17776;17800;17399;17525;51337
LKOH;D;101216;000000;17508;17789;17456;17555;60698
LKOH;D;101217;000000;17573;17700;17470;17632;38951
LKOH;D;101218;000000;17617;17814;17580;17790;37139
LKOH;D;101221;000000;17787;17787;17488;17605;43180
LKOH;D;101222;000000;17610;17690;17473;17672;36231
LKOH;D;101223;000000;17671;17775;17562;17712;31850
LKOH;D;101224;000000;17712;17790;17645;17721;25885
LKOH;D;101225;000000;17729;17732;17573;17591;12529
LKOH;D;101228;000000;17580;17601;17448;17520;11975
LKOH;D;101229;000000;17500;17603;17450;17585;16639
LKOH;D;101230;000000;17585;17635;17519;17555;16245
LKOH;D;101231;000000;17555;17598;17401;17522;22121
LKOH;D;110112;000000;17550;18111;17550;18102;57493
LKOH;D;110113;000000;18100;18809;17976;18800;66084
LKOH;D;110114;000000;18761;19238;18610;18984;95047
LKOH;D;110115;000000;19001;19163;18815;19145;70879
LKOH;D;110118;000000;19126;19543;19015;19275;68434
LKOH;D;110119;000000;19290;19526;19030;19216;89115
LKOH;D;110120;000000;19247;19519;19122;19296;91107
LKOH;D;110121;000000;19288;19310;18906;19072;79028
LKOH;D;110122;000000;19069;19423;18835;19270;71825
LKOH;D;110125;000000;19274;19370;18759;18970;72434
LKOH;D;110126;000000;18988;19165;18810;18951;79059
LKOH;D;110127;000000;18951;19305;18949;19082;75411
LKOH;D;110128;000000;19099;19232;18650;18851;113766
LKOH;D;110129;000000;18821;18899;18393;18400;74269
LKOH;D;110201;000000;18418;18550;18216;18460;90984
LKOH;D;110202;000000;18490;19209;18404;19188;96658
LKOH;D;110203;000000;19185;19675;19130;19619;105008
LKOH;D;110204;000000;19635;19871;19439;19645;104622
LKOH;D;110205;000000;19646;19843;19459;19680;87739
LKOH;D;110208;000000;19685;19818;19486;19739;70502
LKOH;D;110209;000000;19734;19850;19399;19493;115586
LKOH;D;110210;000000;19485;19510;19190;19296;89093
LKOH;D;110211;000000;19309;19349;18930;19055;89084
LKOH;D;110212;000000;19049;19446;18862;19433;90351
LKOH;D;110215;000000;19442;19530;19086;19155;70354
LKOH;D;110216;000000;19151;19334;18899;18932;76064
LKOH;D;110217;000000;18947;19235;18880;19230;102636
LKOH;D;110218;000000;19239;19378;19111;19183;76187
LKOH;D;110219;000000;19191;19305;19101;19231;63323
LKOH;D;110222;000000;19260;19740;19200;19667;103409
LKOH;D;110223;000000;19683;19800;19400;19447;100638
LKOH;D;110225;000000;19488;20267;19401;19982;131794
LKOH;D;110226;000000;19995;20120;19780;20065;106804
LKOH;D;110301;000000;20098;20520;19945;20439;86641
LKOH;D;110302;000000;20460;20574;20199;20298;99074
LKOH;D;110303;000000;20225;20421;20049;20324;86954
LKOH;D;110304;000000;20327;20700;20249;20527;86889
LKOH;D;110305;000000;20554;20559;20177;20537;67573
LKOH;D;110306;000000;20528;20738;20481;20651;17279
LKOH;D;110310;000000;20690;20900;20293;20440;74351
LKOH;D;110311;000000;20120;20226;19501;19600;8675
LKOH;D;110312;000000;19556;19950;19384;19700;17704
LKOH;D;110315;000000;19750;19865;19441;19618;47364
LKOH;D;110316;000000;19598;19599;18966;19106;111849
LKOH;D;110317;000000;19120;19480;18852;18902;99228
LKOH;D;110318;000000;18920;19711;18920;19597;103906
LKOH;D;110319;000000;19657;19870;19590;19768;80910
LKOH;D;110322;000000;19790;19945;19725;19746;45841
LKOH;D;110323;000000;19744;19775;19198;19276;81301
LKOH;D;110324;000000;19229;19894;19187;19875;69685
LKOH;D;110325;000000;19887;20046;19753;20006;72166
LKOH;D;110326;000000;20040;20128;19836;20036;51900
LKOH;D;110329;000000;20028;20088;19709;19781;49419
LKOH;D;110330;000000;19777;19850;19334;19598;84122
LKOH;D;110331;000000;19597;19985;19597;19943;71369
LKOH;D;110401;000000;19943;19984;19680;19855;61770
LKOH;D;110402;000000;19850;20245;19825;20149;72467
LKOH;D;110405;000000;20151;20255;20035;20248;69077
LKOH;D;110406;000000;20216;20349;19876;20115;72008
LKOH;D;110407;000000;20115;20449;20012;20231;96323
LKOH;D;110408;000000;20171;20243;19912;20065;73414
LKOH;D;110409;000000;20030;20200;19950;20009;60836
LKOH;D;110412;000000;20076;20125;19710;19749;64730
LKOH;D;110413;000000;19733;19733;19232;19278;79541
LKOH;D;110414;000000;19331;19535;19205;19436;64705
LKOH;D;110415;000000;19446;19478;18970;19206;81418
LKOH;D;110416;000000;19152;19424;19017;19300;76586
LKOH;D;110419;000000;19287;19287;18427;18656;114027
LKOH;D;110420;000000;18645;19070;18603;19058;78092
LKOH;D;110421;000000;19082;19308;19044;19260;82732
LKOH;D;110422;000000;19270;19439;19001;19161;65016
LKOH;D;110423;000000;19157;19248;19002;19052;37513
LKOH;D;110426;000000;19057;19329;18785;18906;107488
LKOH;D;110427;000000;18851;18917;18507;18692;83441
LKOH;D;110428;000000;18696;18812;18324;18669;89479
LKOH;D;110429;000000;18700;18767;18388;18605;61253
LKOH;D;110430;000000;18546;18559;18300;18500;45485
LKOH;D;110504;000000;18479;18559;18008;18042;71718
LKOH;D;110505;000000;18075;18263;17645;17750;110771
LKOH;D;110506;000000;17759;17880;17264;17309;111953
LKOH;D;110507;000000;17300;18095;17201;17952;132197
LKOH;D;110511;000000;17970;18388;17941;18128;110138
LKOH;D;110512;000000;18127;18296;17605;17605;77633
LKOH;D;110513;000000;17601;17678;17177;17407;120534
LKOH;D;110514;000000;17402;17519;17189;17250;80056
LKOH;D;110517;000000;17235;17547;17004;17340;102694
LKOH;D;110518;000000;17340;17683;17290;17535;112136
LKOH;D;110519;000000;17540;17722;17257;17589;77427
LKOH;D;110520;000000;17568;17719;17400;17499;66771
LKOH;D;110521;000000;17500;17601;17067;17208;76681
LKOH;D;110524;000000;17183;17183;16826;17077;92403
LKOH;D;110525;000000;17080;17380;17020;17170;72082
LKOH;D;110526;000000;17155;17625;16927;17590;97165
LKOH;D;110527;000000;17625;17650;17250;17435;91340
LKOH;D;110528;000000;17435;17676;17341;17626;81241
LKOH;D;110531;000000;17597;17675;17485;17563;32743
LKOH;D;110601;000000;17569;18201;17569;18161;98500
LKOH;D;110602;000000;18166;18287;17525;17551;108877
LKOH;D;110603;000000;17520;17850;17463;17822;76002
LKOH;D;110604;000000;17764;18023;17477;17550;98505
LKOH;D;110607;000000;17521;17668;17250;17470;84015
LKOH;D;110608;000000;17480;17980;17465;17850;93862
LKOH;D;110609;000000;17839;18033;17501;17906;86194
LKOH;D;110610;000000;17949;18110;17701;18097;101073
LKOH;D;110611;000000;18231;18231;17930;18000;18762
LKOH;D;110615;000000;18064;18198;17801;17913;49671
LKOH;D;110616;000000;17900;18125;17681;17693;63643
LKOH;D;110617;000000;17692;17914;17613;17820;68098
LKOH;D;110618;000000;17820;17870;17487;17541;74436
LKOH;D;110621;000000;17535;17535;17376;17521;49730
LKOH;D;110622;000000;17528;17675;17475;17540;44868
LKOH;D;110623;000000;17540;17773;17427;17638;48979
LKOH;D;110624;000000;17612;17617;17237;17388;97984
LKOH;D;110625;000000;17399;17788;17395;17511;75364
LKOH;D;110628;000000;17500;17650;17341;17649;79507
LKOH;D;110629;000000;17620;17900;17592;17780;69795
LKOH;D;110630;000000;17789;17859;17689;17738;59437
LKOH;D;110701;000000;17750;17880;17595;17849;60227
LKOH;D;110702;000000;17831;18124;17785;18036;84974
LKOH;D;110705;000000;18086;18210;17943;18157;53756
LKOH;D;110706;000000;18150;18324;18028;18177;70462
LKOH;D;110707;000000;18175;18271;17959;18090;72535
LKOH;D;110708;000000;18093;18571;18072;18545;108105
LKOH;D;110709;000000;18536;18703;18300;18404;72965
LKOH;D;110712;000000;18360;18488;18111;18200;55847
LKOH;D;110713;000000;18189;18294;17956;18208;119322
LKOH;D;110714;000000;18223;18347;18083;18201;66250
LKOH;D;110715;000000;18200;18578;18050;18412;79865
LKOH;D;110716;000000;18379;18591;18220;18536;59481
LKOH;D;110719;000000;18510;18638;18153;18193;63981
LKOH;D;110720;000000;18194;18465;18170;18458;48224
LKOH;D;110721;000000;18459;18529;18290;18341;35441
LKOH;D;110722;000000;18320;18835;18197;18789;74772
LKOH;D;110723;000000;18819;18900;18682;18838;65727
LKOH;D;110726;000000;18817;18924;18553;18845;51855
LKOH;D;110727;000000;18836;18964;18675;18815;58486
LKOH;D;110728;000000;18799;18888;18451;18455;67200
LKOH;D;110729;000000;18495;18751;18455;18581;63909
LKOH;D;110730;000000;18568;18687;18324;18637;58658
LKOH;D;110802;000000;18679;18962;18622;18745;72060
LKOH;D;110803;000000;18712;18737;18212;18230;80535
LKOH;D;110804;000000;18221;18246;17772;17983;98988
LKOH;D;110805;000000;18005;18014;17127;17142;143450
LKOH;D;110806;000000;17125;17420;16847;17232;184720
LKOH;D;110809;000000;17109;17178;16001;16055;214055
LKOH;D;110810;000000;16001;17101;15733;16831;290886
LKOH;D;110811;000000;16863;17042;15660;15710;241826
LKOH;D;110812;000000;15801;16624;15118;16570;270853
LKOH;D;110813;000000;16534;16640;15915;16324;246099
LKOH;D;110816;000000;16395;16625;16284;16546;111421
LKOH;D;110817;000000;16504;16504;16005;16247;125588
LKOH;D;110818;000000;16269;16652;16088;16403;117684
LKOH;D;110819;000000;16348;16531;16026;16092;170133
LKOH;D;110820;000000;16068;16449;15730;16120;186280
LKOH;D;110823;000000;16061;16518;15958;16166;163891
LKOH;D;110824;000000;16199;16945;16199;16945;192695
LKOH;D;110825;000000;16910;16958;16572;16908;144527
LKOH;D;110826;000000;16929;17080;16449;16544;176873
LKOH;D;110827;000000;16550;16974;16360;16836;183508
LKOH;D;110830;000000;16910;17528;16910;17377;103687
LKOH;D;110831;000000;17383;17534;17117;17461;94323
LKOH;D;110901;000000;17441;17495;17225;17320;76689
LKOH;D;110902;000000;17330;17424;17101;17234;89526
LKOH;D;110903;000000;17201;17350;16980;17013;77362
LKOH;D;110906;000000;16995;17250;16837;16902;70573
LKOH;D;110907;000000;16877;17433;16871;17400;95386
LKOH;D;110908;000000;17438;17855;17386;17834;70784
LKOH;D;110909;000000;17783;17783;17383;17497;97045
LKOH;D;110910;000000;17476;17518;17077;17103;84027
LKOH;D;110913;000000;17121;17400;16975;17380;24356
LKOH;D;110914;000000;17380;17520;17164;17340;21519
LKOH;D;110915;000000;17260;17679;17152;17630;54007
LKOH;D;110916;000000;17601;17978;17450;17573;121914
LKOH;D;110917;000000;17610;17694;17319;17465;73026
LKOH;D;110920;000000;17455;17734;17250;17721;87810
LKOH;D;110921;000000;17689;17963;17618;17846;68602
LKOH;D;110922;000000;17871;17997;17593;17620;68812
LKOH;D;110923;000000;17591;17649;15390;15664;213847
LKOH;D;110924;000000;15714;16333;15143;15678;320741
LKOH;D;110927;000000;15654;16294;15152;16233;218395
LKOH;D;110928;000000;16250;16513;16203;16241;112144
LKOH;D;110929;000000;16263;16516;16010;16040;156318
LKOH;D;110930;000000;16100;16895;16100;16700;127255
LKOH;D;111001;000000;16725;16786;15908;16290;166912
LKOH;D;111004;000000;16250;16645;15865;16092;144458
LKOH;D;111005;000000;16099;16330;15306;15987;186554
LKOH;D;111006;000000;16000;16160;15464;15862;172002
LKOH;D;111007;000000;15855;16294;15815;16231;124951
LKOH;D;111008;000000;16196;16539;16076;16280;113973
LKOH;D;111011;000000;16349;16884;16180;16751;93223
LKOH;D;111012;000000;16840;16955;16541;16815;108049
LKOH;D;111013;000000;16767;17172;16675;17066;94289
LKOH;D;111014;000000;17060;17126;16651;16859;127013
LKOH;D;111015;000000;16880;17343;16680;17279;108158
LKOH;D;111018;000000;17281;17360;16711;16827;97287
LKOH;D;111019;000000;16801;17436;16632;17397;114049
LKOH;D;111020;000000;17382;17402;16995;17062;114206
LKOH;D;111021;000000;17025;17250;16896;17159;97552
LKOH;D;111022;000000;17190;17652;17024;17649;75240
LKOH;D;111025;000000;17656;18000;17454;17890;96852
LKOH;D;111026;000000;17889;17926;17527;17573;94877
LKOH;D;111027;000000;17610;18056;17610;17865;114857
LKOH;D;111028;000000;17951;18135;17632;18030;142117
LKOH;D;111029;000000;18018;18018;17515;17767;124593
LKOH;D;111101;000000;17765;17818;17523;17640;86961
LKOH;D;111102;000000;17620;18100;17385;17552;149650
LKOH;D;111103;000000;17571;17874;17533;17836;111882
LKOH;D;111104;000000;17804;17844;17263;17820;156816
LKOH;D;111108;000000;17809;18180;17677;18130;97095
LKOH;D;111109;000000;18155;18273;17869;18235;104389
LKOH;D;111110;000000;18207;18228;17419;17520;148629
LKOH;D;111111;000000;17558;18077;17432;17962;145698
LKOH;D;111112;000000;18005;18060;17334;17454;132856
LKOH;D;111115;000000;17473;17700;17126;17367;89617
LKOH;D;111116;000000;17319;17590;17031;17586;110325
LKOH;D;111117;000000;17551;17678;17336;17576;97886
LKOH;D;111118;000000;17559;17664;17082;17156;110480
LKOH;D;111119;000000;17160;17450;17059;17120;76097
LKOH;D;111122;000000;17100;17100;16366;16499;105049
LKOH;D;111123;000000;16506;16757;16414;16520;76466
LKOH;D;111124;000000;16491;16873;16263;16504;101882
LKOH;D;111125;000000;16561;16713;16321;16350;57378
LKOH;D;111126;000000;16344;16517;15895;16320;82186
LKOH;D;111129;000000;16381;17217;16381;17197;66077
LKOH;D;111130;000000;17204;17316;16880;17231;78527
LKOH;D;111201;000000;17161;17371;16960;17300;112412
LKOH;D;111202;000000;17311;17527;16903;17000;104567
LKOH;D;111203;000000;17040;17319;16930;17159;118616
LKOH;D;111206;000000;17210;17425;17089;17257;68256
LKOH;D;111207;000000;17217;17410;16509;16690;101743
LKOH;D;111208;000000;16747;16809;16434;16605;113423
LKOH;D;111209;000000;16640;17178;16586;16590;106117
LKOH;D;111210;000000;16575;16643;15956;16100;135474
LKOH;D;111213;000000;16360;16627;15950;15958;19868
LKOH;D;111214;000000;16029;16599;15950;16299;15854
LKOH;D;111215;000000;16208;16599;16005;16236;63088
LKOH;D;111216;000000;16220;16548;16021;16505;75491
LKOH;D;111217;000000;16505;16668;16220;16393;78128
LKOH;D;111220;000000;16371;16609;16105;16352;61103
LKOH;D;111221;000000;16420;16856;16365;16830;51040
LKOH;D;111222;000000;16830;16863;16413;16686;79208
LKOH;D;111223;000000;16672;16672;16291;16523;41933
LKOH;D;111224;000000;16523;16824;16373;16690;53202
LKOH;D;111227;000000;16697;16759;16625;16658;18428
LKOH;D;111228;000000;16678;16798;16528;16765;19309
LKOH;D;111229;000000;16765;16972;16604;16909;36091
LKOH;D;111230;000000;16946;17154;16783;17125;40609
LKOH;D;111231;000000;17150;17317;16997;17284;21487
LKOH;D;120104;000000;17284;17560;17276;17498;44007
LKOH;D;120105;000000;17462;17539;17310;17480;27832
LKOH;D;120106;000000;17460;17550;17311;17480;31919
LKOH;D;120107;000000;17480;17656;17378;17560;27912
LKOH;D;120110;000000;17530;17827;17451;17690;32722
LKOH;D;120111;000000;17739;18140;17739;17931;52320
LKOH;D;120112;000000;17941;18093;17891;18050;48552
LKOH;D;120113;000000;18020;18071;17675;17675;58130
LKOH;D;120114;000000;17711;17860;17523;17533;58626
LKOH;D;120117;000000;17583;17960;17456;17900;38853
LKOH;D;120118;000000;17908;18159;17908;18005;59248
LKOH;D;120119;000000;18074;18283;17940;18242;59250
LKOH;D;120120;000000;18285;18375;18128;18316;51378
LKOH;D;120121;000000;18324;18356;18080;18166;47666
LKOH;D;120124;000000;18170;18283;18084;18131;58831
LKOH;D;120125;000000;18168;18225;17880;17923;53774
LKOH;D;120126;000000;17942;18042;17854;17998;44281
LKOH;D;120127;000000;18000;18034;17700;17732;53208
LKOH;D;120128;000000;17724;17899;17703;17756;55465
LKOH;D;120131;000000;17750;17879;17695;17769;57062
LKOH;D;120201;000000;17815;17966;17662;17786;59661
LKOH;D;120202;000000;17785;18119;17732;18032;61811
LKOH;D;120203;000000;18042;18085;17889;18004;60773
LKOH;D;120204;000000;18002;18290;17951;18269;50042
LKOH;D;120207;000000;18261;18280;18080;18172;53683
LKOH;D;120208;000000;18175;18226;17950;18184;59280
LKOH;D;120209;000000;18176;18308;18103;18297;61772
LKOH;D;120210;000000;18279;18373;17962;18227;77034
LKOH;D;120211;000000;18171;18280;18012;18214;65587
LKOH;D;120214;000000;18216;18601;18216;18540;64898
LKOH;D;120215;000000;18537;18728;18478;18617;52417
LKOH;D;120216;000000;18688;18931;18688;18716;64333
LKOH;D;120217;000000;18704;18946;18576;18944;62519
LKOH;D;120218;000000;18948;18974;18714;18829;51805
LKOH;D;120221;000000;18829;18990;18797;18801;36000
LKOH;D;120222;000000;18838;18875;18304;18399;70406
LKOH;D;120223;000000;18432;18525;17783;17860;95486
LKOH;D;120225;000000;17890;18866;17890;18820;107315
LKOH;D;120228;000000;18765;18911;18560;18702;100810
LKOH;D;120229;000000;18718;18803;18315;18433;75726
LKOH;D;120301;000000;18466;18940;18421;18770;74882
LKOH;D;120302;000000;18720;18878;18495;18768;105373
LKOH;D;120303;000000;18785;19134;18625;19095;78753
LKOH;D;120306;000000;19066;19246;18924;19062;82206
LKOH;D;120307;000000;19062;19090;18195;18295;94680
LKOH;D;120308;000000;18324;18607;18278;18479;76616
LKOH;D;120312;000000;18225;18434;18225;18394;861
LKOH;D;120313;000000;18345;18675;18205;18479;6642
LKOH;D;120314;000000;18500;18848;18480;18842;52482
LKOH;D;120315;000000;18846;18920;18640;18690;54014
LKOH;D;120316;000000;18700;18953;18565;18603;74212
LKOH;D;120317;000000;18670;18746;18455;18533;56019
LKOH;D;120320;000000;18572;18683;18128;18231;71009
LKOH;D;120321;000000;18205;18284;17930;18013;69020
LKOH;D;120322;000000;18036;18169;17877;17980;80885
LKOH;D;120323;000000;17963;18098;17623;17792;87784
LKOH;D;120324;000000;17808;17940;17483;17904;61933
LKOH;D;120327;000000;17927;18182;17727;18030;67221
LKOH;D;120328;000000;18067;18118;17916;17956;55590
LKOH;D;120329;000000;17953;17995;17363;17464;95446
LKOH;D;120330;000000;17462;17546;17085;17403;88776
LKOH;D;120331;000000;17403;17504;17211;17323;90371
LKOH;D;120403;000000;17341;17486;17175;17319;80680
LKOH;D;120404;000000;17330;17767;17313;17590;65886
LKOH;D;120405;000000;17554;17659;17128;17357;86047
LKOH;D;120406;000000;17348;17559;17190;17545;91928
LKOH;D;120407;000000;17518;17556;17076;17222;53822
LKOH;D;120410;000000;17183;17450;16993;17285;79567
LKOH;D;120411;000000;17350;17589;17145;17206;97154
LKOH;D;120412;000000;17221;17795;17199;17545;88540
LKOH;D;120413;000000;17594;17687;17356;17628;104503
LKOH;D;120414;000000;17623;17720;17527;17584;95003
LKOH;D;120417;000000;17573;17720;17220;17325;102244
LKOH;D;120418;000000;17300;17429;17167;17320;107738
LKOH;D;120419;000000;17305;17377;17146;17211;67355
LKOH;D;120420;000000;17211;17530;17182;17347;98140
LKOH;D;120421;000000;17360;17600;17198;17530;87588
LKOH;D;120424;000000;17521;17524;17089;17250;81329
LKOH;D;120425;000000;17260;17288;17010;17106;66948
LKOH;D;120426;000000;17135;17230;17070;17159;51070
LKOH;D;120427;000000;17173;17189;16960;17081;56338
LKOH;D;120428;000000;17057;17406;16950;17349;72578
LKOH;D;120429;000000;17360;17419;17302;17414;13309
LKOH;D;120503;000000;17418;17625;17122;17240;59519
LKOH;D;120504;000000;17243;17319;17045;17135;55757
LKOH;D;120505;000000;17088;17125;16500;16700;107757
LKOH;D;120506;000000;16667;16709;16426;16509;16473
LKOH;D;120508;000000;16500;16769;16115;16667;70334
LKOH;D;120509;000000;16688;16693;16118;16445;108755
LKOH;D;120511;000000;16410;17070;16371;16760;125239
LKOH;D;120512;000000;16757;16809;16551;16762;107955
LKOH;D;120513;000000;16761;16990;16722;16938;24712
LKOH;D;120515;000000;16925;16950;16410;16462;110391
LKOH;D;120516;000000;16520;16992;16425;16841;107963
LKOH;D;120517;000000;16801;16870;16500;16596;103544
LKOH;D;120518;000000;16640;16750;15764;15810;153159
LKOH;D;120519;000000;15774;16331;15575;16025;164678
LKOH;D;120522;000000;16099;16488;15874;16416;96829
LKOH;D;120523;000000;16436;16518;16172;16250;77362
LKOH;D;120524;000000;16200;16310;15905;16290;96226
LKOH;D;120525;000000;16253;16605;16051;16460;105790
LKOH;D;120526;000000;16452;16614;16362;16393;69525
LKOH;D;120529;000000;16393;16837;16393;16755;57707
LKOH;D;120530;000000;16775;17420;16775;17312;103411
LKOH;D;120531;000000;17298;17298;16901;17163;102384
LKOH;D;120601;000000;17163;17436;17047;17383;112435
LKOH;D;120602;000000;17376;17578;17191;17445;124954
LKOH;D;120605;000000;17414;17623;17274;17449;73579
LKOH;D;120606;000000;17450;17520;17004;17161;81602
LKOH;D;120607;000000;17188;17390;16939;17335;81003
LKOH;D;120608;000000;17340;17400;16931;17071;94006
LKOH;D;120609;000000;17070;17305;16973;17178;91929
LKOH;D;120610;000000;17176;17235;17067;17135;17560
LKOH;D;120614;000000;17327;17423;17189;17212;28304
LKOH;D;120615;000000;17245;17404;17175;17395;32472
LKOH;D;120616;000000;17397;17655;17295;17511;55720
LKOH;D;120619;000000;17523;17716;17523;17630;65796
LKOH;D;120620;000000;17631;17850;17610;17690;48922
LKOH;D;120621;000000;17678;17750;17550;17655;42583
LKOH;D;120622;000000;17630;17675;17292;17308;79392
LKOH;D;120623;000000;17340;17580;17321;17384;57075
LKOH;D;120626;000000;17384;17384;17177;17267;40438
LKOH;D;120627;000000;17267;17671;17267;17587;48760
LKOH;D;120628;000000;17576;17818;17459;17782;59602
LKOH;D;120629;000000;17812;17821;17644;17781;52677
LKOH;D;120630;000000;17805;18106;17805;18042;59009
LKOH;D;120703;000000;18056;18239;18012;18214;33679
LKOH;D;120704;000000;18226;18440;18123;18340;38131
LKOH;D;120705;000000;18354;18475;18227;18429;26545
LKOH;D;120706;000000;18405;18606;18266;18400;66034
LKOH;D;120707;000000;18380;18469;18121;18343;48619
LKOH;D;120710;000000;18313;18514;18174;18290;54384
LKOH;D;120711;000000;18263;18331;18100;18130;52218
LKOH;D;120712;000000;18155;18160;17915;18064;49928
LKOH;D;120713;000000;18038;18133;17751;18118;53535
LKOH;D;120714;000000;18120;18230;18023;18229;75361
LKOH;D;120717;000000;18201;18430;18156;18395;62204
LKOH;D;120718;000000;18410;18627;18355;18579;92760
LKOH;D;120719;000000;18576;18609;18415;18470;83413
LKOH;D;120720;000000;18482;18537;18205;18250;87715
