<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
RTS;D;210805;000000;163940;164710;162810;163190;518517
RTS;D;210806;000000;163330;164940;162700;164760;378050
RTS;D;210807;000000;164760;164890;162220;162410;461532
RTS;D;210810;000000;162410;164250;161610;163220;431954
RTS;D;210811;000000;163250;164710;163090;163970;401395
RTS;D;210812;000000;163920;165940;163120;165660;484863
RTS;D;210813;000000;165730;166400;165170;165740;347716
RTS;D;210814;000000;165670;166480;165230;165840;319265
RTS;D;210817;000000;165830;167090;164700;166850;428845
RTS;D;210818;000000;166770;168450;166140;167500;435340
RTS;D;210819;000000;167500;169600;165630;165790;508168
RTS;D;210820;000000;165720;166020;162580;163700;653629
RTS;D;210821;000000;163640;163850;161330;162020;485096
RTS;D;210824;000000;162140;164900;162140;164700;318689
RTS;D;210825;000000;164730;165990;164110;165810;428916
RTS;D;210826;000000;165810;165860;164180;164750;397969
RTS;D;210827;000000;164740;164740;162250;162820;469335
RTS;D;210828;000000;162840;166400;162840;166300;461221
RTS;D;210831;000000;166390;167970;166310;167640;361652
RTS;D;210901;000000;167570;168940;167180;167970;467532
RTS;D;210902;000000;167950;171970;167950;171580;472370
RTS;D;210903;000000;171430;172720;170800;171280;394048
RTS;D;210904;000000;171430;173360;170910;173010;390262
RTS;D;210907;000000;172940;173790;172500;173580;254210
RTS;D;210908;000000;173660;174340;171890;172420;416359
RTS;D;210909;000000;172360;173390;170840;173250;516172
RTS;D;210910;000000;173100;173330;171220;171240;557005
RTS;D;210911;000000;171400;173420;169850;170100;212915
RTS;D;210914;000000;170300;173770;170040;173600;92109
RTS;D;210915;000000;173600;174390;173000;173400;141427
RTS;D;210916;000000;173410;176100;173310;176020;204929
RTS;D;210917;000000;175950;176040;173070;173570;498375
RTS;D;210918;000000;173470;174330;171550;171760;436261
RTS;D;210921;000000;171710;171710;167070;167700;670589
RTS;D;210922;000000;167830;170330;167830;169500;492944
RTS;D;210923;000000;169650;173440;169650;172300;538669
RTS;D;210924;000000;172300;174000;172170;173520;487260
RTS;D;210925;000000;173590;174200;171490;173710;505125
RTS;D;210928;000000;173780;176000;173780;175980;397801
RTS;D;210929;000000;176000;177060;173230;173510;723948
RTS;D;210930;000000;173510;174890;172800;174110;543667
RTS;D;211001;000000;174190;176270;173950;175750;634507
RTS;D;211002;000000;175680;176170;173590;175990;566827
RTS;D;211005;000000;175990;177480;175100;177410;565215
RTS;D;211006;000000;177440;182700;177130;182700;571766
RTS;D;211007;000000;182600;183800;178940;181110;932773
RTS;D;211008;000000;181050;184330;180000;183830;660256
RTS;D;211009;000000;183930;185160;182900;184300;450084
RTS;D;211012;000000;184410;186990;184410;186140;445586
RTS;D;211013;000000;186050;186280;184590;184730;491897
RTS;D;211014;000000;184790;185580;182610;185500;643214
RTS;D;211015;000000;185530;188320;185530;187340;509404
RTS;D;211016;000000;187370;188700;187120;188590;406095
RTS;D;211019;000000;188650;189640;186170;186990;501640
RTS;D;211020;000000;187090;190250;187090;190180;452939
RTS;D;211021;000000;190180;190520;188180;190000;485454
RTS;D;211022;000000;190000;190070;185720;186500;576650
RTS;D;211023;000000;186470;189620;185920;187080;638055
RTS;D;211026;000000;187120;191640;187120;191600;514613
RTS;D;211027;000000;191650;192720;190510;190860;493983
RTS;D;211028;000000;190750;190870;187220;187660;620756
RTS;D;211029;000000;187500;188390;185230;187630;694418
RTS;D;211030;000000;187540;188020;182610;184000;678316
RTS;D;211102;000000;184000;186720;183320;186110;517086
RTS;D;211103;000000;186120;186820;183280;184520;647049
RTS;D;211104;000000;184520;184520;181550;183730;629660
RTS;D;211106;000000;183830;184860;182000;184270;524704
RTS;D;211109;000000;184410;186170;184410;185350;487401
RTS;D;211110;000000;185350;187340;184520;185850;547270
RTS;D;211111;000000;185790;186670;181720;181850;705877
RTS;D;211112;000000;182000;185370;182000;183570;705831
RTS;D;211113;000000;183460;183730;177430;177890;948851
RTS;D;211116;000000;178000;181100;177540;179100;655506
RTS;D;211117;000000;179100;180230;176010;177150;745705
RTS;D;211118;000000;176910;179920;176200;178830;696302
RTS;D;211119;000000;178800;179440;175530;176200;718742
RTS;D;211120;000000;176260;178230;171090;171800;946205
RTS;D;211123;000000;172000;172990;161100;162130;1410745
RTS;D;211124;000000;162130;169180;158310;169010;1325998
RTS;D;211125;000000;169010;170060;164740;165910;1136540
RTS;D;211126;000000;166100;168480;165620;166100;579656
RTS;D;211127;000000;165940;165940;157810;158020;1110715
RTS;D;211130;000000;158190;166230;158190;164110;958733
RTS;D;211201;000000;164200;165080;160400;163950;1069963
