<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
Si;D;100804;000000;30062;30079;29758;29827;408584
Si;D;100805;000000;29829;29977;29791;29917;287026
Si;D;100806;000000;29879;30010;29845;29940;224588
Si;D;100807;000000;29934;29958;29789;29857;213880
Si;D;100810;000000;29844;30060;29833;30010;304828
Si;D;100811;000000;30040;30227;30040;30075;259411
Si;D;100812;000000;30078;30573;30078;30566;345924
Si;D;100813;000000;30531;30724;30490;30628;368757
Si;D;100814;000000;30600;30689;30465;30679;281977
Si;D;100817;000000;30665;30677;30482;30541;247933
Si;D;100818;000000;30530;30535;30388;30481;308743
Si;D;100819;000000;30487;30505;30404;30451;173398
Si;D;100820;000000;30457;30600;30455;30556;244158
Si;D;100821;000000;30562;30791;30526;30681;280794
Si;D;100824;000000;30678;30778;30620;30775;265740
Si;D;100825;000000;30776;30992;30776;30876;300576
Si;D;100826;000000;30901;31044;30850;30918;387414
Si;D;100827;000000;30911;30948;30708;30810;302683
Si;D;100828;000000;30816;30835;30676;30709;350112
Si;D;100831;000000;30709;30787;30645;30787;153169
Si;D;100901;000000;30799;30925;30755;30868;272431
Si;D;100902;000000;30846;30855;30684;30684;282613
Si;D;100903;000000;30711;30778;30677;30703;290195
Si;D;100904;000000;30701;30737;30600;30643;255826
Si;D;100907;000000;30625;30666;30574;30630;117495
Si;D;100908;000000;30647;30910;30647;30885;178083
Si;D;100909;000000;30885;30974;30809;30858;220676
Si;D;100910;000000;30860;30935;30815;30891;257631
Si;D;100911;000000;31115;31150;31037;31070;33450
Si;D;100914;000000;31055;31055;30852;30863;87120
Si;D;100915;000000;30885;31020;30796;30855;201471
Si;D;100916;000000;30847;31247;30818;31189;343233
Si;D;100917;000000;31205;31574;31100;31409;505663
Si;D;100918;000000;31405;31405;31140;31230;397305
Si;D;100921;000000;31222;31325;31131;31182;247030
Si;D;100922;000000;31193;31338;31126;31216;405138
Si;D;100923;000000;31196;31276;31052;31240;489219
Si;D;100924;000000;31228;31268;31030;31234;543767
Si;D;100925;000000;31226;31233;30863;30905;472135
Si;D;100928;000000;30901;30901;30671;30707;390366
Si;D;100929;000000;30714;30810;30544;30576;402695
Si;D;100930;000000;30580;30641;30531;30571;295022
Si;D;101001;000000;30587;30795;30587;30653;505815
Si;D;101002;000000;30646;30735;30564;30589;376173
Si;D;101005;000000;30580;30717;30552;30639;275791
Si;D;101006;000000;30625;30653;30135;30168;406212
Si;D;101007;000000;30150;30150;29827;29875;593390
Si;D;101008;000000;29872;30031;29708;29999;519205
Si;D;101009;000000;29984;30159;29926;29963;439186
Si;D;101012;000000;29945;30120;29887;30033;236113
Si;D;101013;000000;30039;30363;30039;30170;481575
Si;D;101014;000000;30170;30348;30070;30222;544379
Si;D;101015;000000;30220;30250;30005;30202;435034
Si;D;101016;000000;30201;30499;30172;30421;517655
Si;D;101019;000000;30468;30688;30430;30500;400447
Si;D;101020;000000;30509;30887;30478;30876;509432
Si;D;101021;000000;30850;31024;30785;30848;604081
Si;D;101022;000000;30850;30916;30617;30749;730302
Si;D;101023;000000;30728;30740;30452;30535;588248
Si;D;101026;000000;30503;30503;30250;30448;461235
Si;D;101027;000000;30455;30614;30432;30562;401977
Si;D;101028;000000;30597;30874;30597;30786;482442
Si;D;101029;000000;30779;30880;30724;30727;369207
Si;D;101030;000000;30745;31007;30745;30890;527120
Si;D;101102;000000;30885;30989;30772;30925;496954
Si;D;101103;000000;30924;30938;30814;30816;364016
Si;D;101104;000000;30825;30985;30756;30770;316945
Si;D;101109;000000;30778;31184;30778;30894;351297
Si;D;101110;000000;30900;30963;30647;30937;607167
Si;D;101111;000000;30925;30925;30687;30715;647314
Si;D;101112;000000;30714;30725;30552;30700;479990
Si;D;101113;000000;30716;30942;30716;30910;818970
Si;D;101114;000000;30910;30965;30847;30889;109015
Si;D;101116;000000;30900;31077;30889;31070;509585
Si;D;101117;000000;31077;31375;31077;31360;481589
Si;D;101118;000000;31357;31490;31320;31421;574398
Si;D;101119;000000;31410;31410;31060;31141;587156
Si;D;101120;000000;31138;31201;30971;31134;501926
Si;D;101123;000000;31131;31245;31000;31157;434671
Si;D;101124;000000;31166;31444;31166;31399;733089
Si;D;101125;000000;31398;31438;31202;31248;654040
Si;D;101126;000000;31269;31405;31158;31251;342661
Si;D;101127;000000;31259;31560;31259;31440;556579
Si;D;101130;000000;31440;31560;31294;31443;689432
Si;D;101201;000000;31443;31622;31338;31530;676682
Si;D;101202;000000;31521;31849;31361;31368;695290
Si;D;101203;000000;31393;31530;31203;31242;739687
Si;D;101204;000000;31250;31361;31136;31136;590222
Si;D;101207;000000;31164;31361;31164;31251;464493
Si;D;101208;000000;31256;31301;30981;31139;616260
Si;D;101209;000000;31144;31292;31058;31100;604970
Si;D;101210;000000;31083;31365;30885;30946;623501
Si;D;101211;000000;31175;31246;31117;31180;32510
Si;D;101214;000000;31181;31220;31001;31077;92284
Si;D;101215;000000;31059;31070;30930;30960;237465
Si;D;101216;000000;30977;31098;30882;31062;468415
Si;D;101217;000000;31040;31053;30956;31026;320926
Si;D;101218;000000;31024;31075;30858;31045;328423
Si;D;101221;000000;31047;31110;30994;31035;269430
Si;D;101222;000000;31030;31030;30905;30982;213124
Si;D;101223;000000;30970;30970;30832;30879;288106
Si;D;101224;000000;30878;30903;30702;30806;234948
Si;D;101225;000000;30800;30806;30608;30696;176241
Si;D;101228;000000;30684;30684;30551;30600;92350
Si;D;101229;000000;30590;30590;30407;30521;118084
Si;D;101230;000000;30532;30727;30485;30650;261663
Si;D;101231;000000;30653;30770;30560;30710;140063
Si;D;110112;000000;30690;30845;30663;30671;291582
Si;D;110113;000000;30671;30671;30232;30274;437975
Si;D;110114;000000;30275;30299;30107;30193;572617
Si;D;110115;000000;30180;30224;30065;30129;438752
Si;D;110118;000000;30134;30220;30053;30057;354692
Si;D;110119;000000;30057;30057;29964;29975;418839
Si;D;110120;000000;29971;30025;29890;30019;359461
Si;D;110121;000000;30006;30205;29991;30110;496342
Si;D;110122;000000;30103;30173;30020;30070;513538
Si;D;110125;000000;30054;30063;29915;29983;412741
Si;D;110126;000000;29976;29996;29871;29885;395541
Si;D;110127;000000;29882;29934;29795;29810;431706
Si;D;110128;000000;29801;29828;29688;29710;563655
Si;D;110129;000000;29705;29955;29626;29894;458029
Si;D;110201;000000;29880;29988;29847;29872;458596
Si;D;110202;000000;29855;29855;29557;29590;517458
Si;D;110203;000000;29600;29600;29456;29497;462840
Si;D;110204;000000;29502;29563;29359;29464;544306
Si;D;110205;000000;29470;29557;29410;29485;542188
Si;D;110208;000000;29481;29482;29351;29390;359181
Si;D;110209;000000;29380;29392;29297;29323;538750
Si;D;110210;000000;29334;29425;29303;29367;498109
Si;D;110211;000000;29369;29465;29348;29422;574812
Si;D;110212;000000;29422;29496;29316;29389;588827
Si;D;110215;000000;29388;29393;29245;29355;373075
Si;D;110216;000000;29348;29448;29303;29413;441931
Si;D;110217;000000;29405;29405;29261;29270;523275
Si;D;110218;000000;29274;29438;29265;29311;337530
Si;D;110219;000000;29310;29321;29194;29212;397650
Si;D;110222;000000;29210;29278;29165;29200;309061
Si;D;110223;000000;29205;29371;29205;29327;629099
Si;D;110225;000000;29312;29312;29006;29025;705123
Si;D;110226;000000;29012;29014;28926;28932;403961
Si;D;110301;000000;28931;28980;28791;28826;479240
Si;D;110302;000000;28826;28828;28606;28653;522726
Si;D;110303;000000;28673;28692;28355;28373;603164
Si;D;110304;000000;28379;28386;28157;28222;735144
Si;D;110305;000000;28222;28267;28128;28178;435978
Si;D;110306;000000;28191;28260;28157;28242;127591
Si;D;110310;000000;28243;28423;28243;28354;545817
Si;D;110311;000000;28604;28869;28604;28827;45073
Si;D;110312;000000;28840;28999;28728;28845;131012
Si;D;110315;000000;28840;28912;28677;28747;574838
Si;D;110316;000000;28750;29168;28750;28952;851096
Si;D;110317;000000;28960;29067;28814;29022;746199
Si;D;110318;000000;29020;29020;28768;28837;540269
Si;D;110319;000000;28830;28830;28609;28635;459666
Si;D;110322;000000;28635;28635;28433;28466;317642
Si;D;110323;000000;28455;28455;28309;28392;492678
Si;D;110324;000000;28402;28562;28402;28519;499027
Si;D;110325;000000;28521;28641;28406;28444;553970
Si;D;110326;000000;28424;28580;28367;28539;506631
Si;D;110329;000000;28537;28614;28450;28510;384419
Si;D;110330;000000;28501;28619;28463;28560;523494
Si;D;110331;000000;28549;28776;28545;28693;541617
Si;D;110401;000000;28691;28733;28509;28555;563472
Si;D;110402;000000;28557;28590;28402;28430;552223
Si;D;110405;000000;28425;28479;28309;28440;665431
Si;D;110406;000000;28445;28539;28386;28415;536154
Si;D;110407;000000;28412;28412;28304;28337;442431
Si;D;110408;000000;28348;28477;28335;28413;467891
Si;D;110409;000000;28402;28402;28062;28069;556365
Si;D;110412;000000;28085;28214;28052;28204;400025
Si;D;110413;000000;28215;28338;28133;28269;468239
