<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
GMKN;D;170729;000000;892.75;900.98;882.41;894.5;330900
GMKN;D;170801;000000;895.09;907.67;894.22;906.14;256400
GMKN;D;170802;000000;907.77;920.34;902.22;915.7;251500
GMKN;D;170803;000000;915.7;928.48;915.3;928.33;241000
GMKN;D;170804;000000;926.1;930.1;915;919.1;245600
GMKN;D;170805;000000;917.35;922;911.11;919.12;132700
GMKN;D;170808;000000;918.42;938;918.42;934.45;273500
GMKN;D;170809;000000;933.58;938.52;923.67;932.5;288100
GMKN;D;170810;000000;932.99;939.81;931.87;937.5;261300
GMKN;D;170811;000000;936.26;938.1;922.41;924.26;269500
GMKN;D;170812;000000;924.26;924.27;901.05;913.69;388100
GMKN;D;170815;000000;911.02;920.32;906.81;915.9;169300
GMKN;D;170816;000000;915.71;916.1;892.72;896.48;330800
GMKN;D;170817;000000;896.9;896.9;870.82;878.02;677100
GMKN;D;170818;000000;879.03;891.89;878.05;882.75;256800
GMKN;D;170819;000000;881.61;899.22;878.09;893.99;289700
GMKN;D;170822;000000;892.57;909.19;892.56;908.5;265500
GMKN;D;170823;000000;908.5;916.38;908.5;912.25;202000
GMKN;D;170824;000000;913.16;919.57;913.03;919.37;194600
GMKN;D;170825;000000;919.37;928.02;915.5;926;218900
GMKN;D;170826;000000;925.67;926.56;900;915.62;316600
GMKN;D;170829;000000;917.49;934;914.8;932.2;190700
GMKN;D;170830;000000;933.85;957.41;928.41;956.32;342600
GMKN;D;170831;000000;955.51;966.93;945.83;953.5;346600
GMKN;D;170901;000000;955.07;990.18;953.3;982.39;540500
GMKN;D;170902;000000;984.3;995.7;975.31;987;330100
GMKN;D;170905;000000;988.87;988.88;971.5;983.08;216600
GMKN;D;170906;000000;982.34;984.74;969.01;970.16;169100
GMKN;D;170907;000000;972.03;989.8;972.03;988.01;161000
GMKN;D;170908;000000;988.01;988.98;970.43;975.64;262500
GMKN;D;170909;000000;974.26;983.94;965.01;965.73;323500
GMKN;D;170912;000000;980;981.52;963.72;971.25;20800
GMKN;D;170913;000000;967.69;992.65;966.85;989.95;29100
GMKN;D;170914;000000;986.36;989.88;970;970.58;31900
GMKN;D;170915;000000;970.58;970.58;950.62;961.56;58200
GMKN;D;170916;000000;958.1;958.56;946.55;956.55;65400
GMKN;D;170919;000000;959.5;970.42;955.17;958.7;57800
GMKN;D;170920;000000;956.5;966.89;953.51;966.89;28500
GMKN;D;170921;000000;965.5;969.04;954.52;968.5;185600
GMKN;D;170922;000000;966;974.29;957.52;968.28;265200
GMKN;D;170923;000000;967.15;967.15;952;959.78;287100
GMKN;D;170926;000000;960.28;968.14;952.98;966.11;222700
GMKN;D;170927;000000;966.11;975.62;960.06;961.92;290500
GMKN;D;170928;000000;964.63;971.98;960.88;963.7;299100
GMKN;D;170929;000000;964.5;964.5;958;962.67;165900
GMKN;D;170930;000000;963.19;991.96;962.02;990;374800
GMKN;D;171003;000000;991.62;1012.89;989.34;1012.3;349700
GMKN;D;171004;000000;1013;1026.98;1013;1024.87;282600
GMKN;D;171005;000000;1025;1028.58;1012.57;1016.5;268600
GMKN;D;171006;000000;1015.53;1037.63;1013.2;1032;197400
GMKN;D;171007;000000;1035;1037.76;1025.39;1029.6;142000
GMKN;D;171010;000000;1030.5;1042.77;1030.5;1040.69;186600
GMKN;D;171011;000000;1040.94;1040.96;1014.8;1019.4;348600
GMKN;D;171012;000000;1019.99;1027.2;1012.76;1024.38;172600
GMKN;D;171013;000000;1023.36;1025.07;1004;1010.99;241300
GMKN;D;171014;000000;1013;1046.55;1012.35;1045.02;434000
GMKN;D;171017;000000;1045.2;1077.77;1045.2;1068.9;514700
GMKN;D;171018;000000;1068.9;1070.98;1058.81;1066.48;410100
GMKN;D;171019;000000;1066.48;1106;1065.1;1090.86;624600
GMKN;D;171020;000000;1090.66;1097.5;1069.16;1072.5;638800
GMKN;D;171021;000000;1074.81;1089;1074.81;1085.99;298800
GMKN;D;171024;000000;1087.9;1088;1074.26;1084.69;226100
GMKN;D;171025;000000;1084.68;1087.08;1076.09;1084.87;247700
GMKN;D;171026;000000;1084.15;1084.15;1049.22;1050.25;377200
GMKN;D;171027;000000;1052;1069.32;1043.5;1063.51;467900
GMKN;D;171028;000000;1058.6;1068.71;1051.32;1064.01;318400
GMKN;D;171031;000000;1063.81;1077.49;1055;1073.1;318800
GMKN;D;171101;000000;1074.03;1090.99;1073.21;1083.73;320900
GMKN;D;171102;000000;1085;1118.71;1083.6;1110.7;586800
GMKN;D;171103;000000;1111.45;1156.37;1105.1;1151.51;1190900
GMKN;D;171104;000000;1151.8;1189.71;1147.1;1179.34;1312700
GMKN;D;171108;000000;1180;1204.93;1144.77;1163.47;1130300
GMKN;D;171109;000000;1163.22;1164.49;1147.27;1157.35;397800
GMKN;D;171110;000000;1155.91;1163.52;1133.3;1153.11;483000
GMKN;D;171111;000000;1153.31;1169.84;1147.59;1154.18;332500
GMKN;D;171114;000000;1154.86;1162.83;1145.53;1161.22;277300
GMKN;D;171115;000000;1160.08;1161.07;1119.01;1127.55;398400
GMKN;D;171116;000000;1124.5;1124.5;1091.13;1092.02;459600
GMKN;D;171117;000000;1092;1126.24;1092;1114.77;402700
GMKN;D;171118;000000;1114.04;1118;1089.55;1097;349100
GMKN;D;171121;000000;1093.9;1111.15;1049.8;1066.5;634100
GMKN;D;171122;000000;1065.66;1078;1029.53;1060.97;883500
GMKN;D;171123;000000;1061;1086.5;1051.6;1079.7;566400
GMKN;D;171124;000000;1079.99;1082;1056.24;1070.99;374600
GMKN;D;171125;000000;1074.47;1083;1069;1075.1;245300
GMKN;D;171128;000000;1073.5;1073.5;1051.5;1055.91;342100
GMKN;D;171129;000000;1055.9;1055.9;1019.46;1031.5;462300
GMKN;D;171130;000000;1032.81;1043.63;1013.07;1017.68;427600
GMKN;D;171201;000000;1014.2;1019.57;998.13;1002.62;383100
GMKN;D;171202;000000;1000.78;1013.65;993.68;1007.5;354400
GMKN;D;171205;000000;1006.3;1031.6;1006.3;1018;341200
GMKN;D;171206;000000;1018;1018;998.21;1007.3;327100
GMKN;D;171207;000000;1007.3;1022.69;998.08;1019.3;290700
GMKN;D;171208;000000;1018.15;1018.54;1001.16;1015.49;249000
GMKN;D;171209;000000;1016.12;1021.48;1005.47;1010.04;289800
GMKN;D;171212;000000;1033;1063.26;1033;1063.26;11900
GMKN;D;171213;000000;1064.25;1095.17;1063.5;1093.75;17500
GMKN;D;171214;000000;1094.5;1095;1064.36;1068.59;11500
GMKN;D;171215;000000;1076.13;1094.86;1069;1090.21;30900
GMKN;D;171216;000000;1090;1095.1;1068;1077.93;109300
GMKN;D;171219;000000;1086.1;1095.62;1072.91;1090;34800
