<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
CNY;D;250805;000000;11.335;11.37;11.3;11.327;3285182
CNY;D;250806;000000;11.326;11.403;11.31;11.349;4405023
CNY;D;250807;000000;11.35;11.385;11.165;11.235;6516640
