<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
BZ;D;110427;000000;123.45;124.4;122.78;123.7;80055
BZ;D;110428;000000;123.9;125.8;123.25;125.47;110390
BZ;D;110429;000000;125.3;126.66;124.07;124.59;101466
BZ;D;110430;000000;125.02;126.1;124.25;126.03;44405
BZ;D;110503;000000;125.23;126.54;121.67;124.58;86851
BZ;D;110504;000000;124.3;125.02;121.75;122.15;102797
BZ;D;110505;000000;122.14;123.06;120.49;120.64;111086
BZ;D;110506;000000;120.5;121.96;109.02;110.74;249017
BZ;D;110507;000000;111.77;114.24;105.15;109.24;246733
BZ;D;110510;000000;109.75;116.52;109.05;115.52;138708
BZ;D;110511;000000;114.6;117.38;113.12;117.24;57376
BZ;D;110512;000000;117.32;117.88;111.36;112.3;67817
BZ;D;110513;000000;112.6;113.91;109.59;112.32;86866
BZ;D;110514;000000;112.46;114.24;111.11;113.26;72508
BZ;D;110517;000000;112.7;113.5;110.14;110.37;113260
BZ;D;110518;000000;110.42;111.82;108.07;110.58;122779
BZ;D;110519;000000;110.56;113.1;110.42;112.3;98159
BZ;D;110520;000000;112.5;113.04;111.16;111.4;90712
BZ;D;110521;000000;111.66;112.88;108.6;112.42;120525
BZ;D;110524;000000;111.92;112.23;108.58;109.9;114519
BZ;D;110525;000000;109.54;112.65;109.5;112.3;112751
BZ;D;110526;000000;112;115.07;111.14;115;126001
BZ;D;110527;000000;114.73;115.47;114.1;114.99;111075
BZ;D;110528;000000;114.94;115.68;114.4;115;83545
BZ;D;110531;000000;114.94;115;114.24;114.54;11485
BZ;D;110601;000000;114.68;117.49;114.66;116.68;95802
BZ;D;110602;000000;117.07;117.28;113.84;114.03;108371
BZ;D;110603;000000;114.33;115.95;113.74;115.89;106105
BZ;D;110604;000000;115.66;116.25;113.4;116.05;103629
BZ;D;110607;000000;115.96;115.96;113.96;114.19;84014
BZ;D;110608;000000;114.3;117.43;113.8;117;113066
BZ;D;110609;000000;116.89;118.59;115.75;117.61;126913
BZ;D;110610;000000;117.8;119.86;117.37;119.1;85157
BZ;D;110611;000000;119.25;119.6;117.18;117.97;35261
BZ;D;110614;000000;118.03;119.73;116.51;118.08;66054
BZ;D;110615;000000;118;120;117.9;119.11;88995
BZ;D;110616;000000;119.09;119.38;112.32;113.66;162869
BZ;D;110617;000000;113.72;114.94;112.55;114.02;144051
BZ;D;110618;000000;114.21;114.31;111.05;113.2;133100
BZ;D;110621;000000;113.16;113.38;111.23;111.58;94569
BZ;D;110622;000000;111.54;113.1;109.92;110.7;120918
BZ;D;110623;000000;111.22;114.48;110.35;113.25;124740
BZ;D;110624;000000;113.19;113.4;105.72;108.61;218313
BZ;D;110625;000000;108.59;108.7;103.62;105.67;130053
BZ;D;110628;000000;105.05;106.74;102.28;106.67;106563
BZ;D;110629;000000;106.76;109.05;105.35;108.87;111384
BZ;D;110630;000000;108.65;112.67;108.1;112.6;139233
BZ;D;110701;000000;112.3;113.24;110.72;111.8;107507
BZ;D;110702;000000;111.8;112.48;109.5;111.24;88875
BZ;D;110705;000000;111.87;112.16;111.02;111.45;26637
BZ;D;110706;000000;111.6;114.44;110.45;113.83;100223
BZ;D;110707;000000;113.6;114.32;111.91;114.3;109662
BZ;D;110708;000000;114.4;118.7;113.75;118.3;127325
BZ;D;110709;000000;118.51;119.87;116.88;118.3;113664
BZ;D;110712;000000;117.25;117.56;114.51;116.37;54386
BZ;D;110713;000000;116.46;117;114.17;116.07;68735
BZ;D;110714;000000;116.4;118.88;115.78;117.55;106624
BZ;D;110715;000000;117.55;118.34;115.4;116.6;99813
BZ;D;110716;000000;116.23;117.75;115.16;117.66;77072
BZ;D;110719;000000;117.63;117.72;114.66;116.4;79440
BZ;D;110720;000000;116.5;118.45;116.09;117.37;89021
BZ;D;110721;000000;117.45;118.86;117.06;118.15;92951
BZ;D;110722;000000;118.35;119.25;116.62;117.78;94275
BZ;D;110723;000000;118.03;118.8;117.35;118.51;64595
BZ;D;110726;000000;118.07;118.43;116.92;117.63;62787
BZ;D;110727;000000;117.65;119.05;116.53;118;107482
BZ;D;110728;000000;118.15;118.5;117.18;117.32;90526
BZ;D;110729;000000;117.3;118.71;117.05;117.21;93920
BZ;D;110730;000000;117.17;117.7;115.75;116.85;114738
BZ;D;110802;000000;117.58;120.4;114.78;116.74;151776
BZ;D;110803;000000;117;118.4;115.53;115.94;114725
BZ;D;110804;000000;116.19;116.29;112.84;113.44;128906
BZ;D;110805;000000;113.5;113.73;107;107.66;182056
